timestamp,breathing_rate (/api/v1/datatype/33/),heart_rate (/api/v1/datatype/19/),minute_ventilation (/api/v1/datatype/36/),cadence (/api/v1/datatype/53/),activity (/api/v1/datatype/49/)
362316129287,13,51,10411.52,0,0.0
362316129543,14,50,10411.52,0,0.0
362316129799,14,49,10411.52,0,0.0
362316130055,14,49,10411.52,0,0.0
362316130311,14,49,10677.12,0,0.0
362316130567,14,49,10677.12,0,0.015625
362316130823,14,49,10677.12,0,0.0
362316131079,15,49,10677.12,0,0.0
362316131335,15,49,10783.36,0,0.015625
362316131591,15,49,10783.36,0,0.0
362316131847,14,49,10783.36,0,0.015625
362316132103,14,48,10783.36,0,0.0
362316132359,14,48,10743.52,0,0.015625
362316132615,14,48,10743.52,0,0.015625
362316132871,14,48,10743.52,0,0.0
362316133127,14,48,10743.52,0,0.0
362316133383,14,48,10743.52,0,0.015625
362316133639,14,48,11434.08,0,0.0
362316133895,14,48,11434.08,0,0.015625
362316134151,14,48,11434.08,0,0.015625
362316134407,14,48,11434.08,0,0.0
362316134663,14,48,11779.36,0,0.015625
362316134919,14,48,11779.36,0,0.0
362316135175,14,48,11779.36,0,0.0
362316135431,14,48,11779.36,0,0.0
362316135687,14,48,12005.12,0,0.0
362316135943,14,48,12005.12,0,0.015625
362316136199,14,48,12005.12,0,0.015625
362316136455,14,48,12005.12,0,0.0
362316136711,14,47,11832.48,0,0.015625
362316136967,14,47,11832.48,0,0.015625
362316137223,14,47,11832.48,0,0.0
362316137479,14,46,11832.48,0,0.015625
362316137735,14,46,11925.44,0,0.0
362316137991,14,46,11925.44,0,0.0
362316138247,14,46,11925.44,0,0.015625
362316138503,14,46,11925.44,0,0.0
362316138759,14,46,11859.04,0,0.0
362316139015,14,46,11859.04,0,0.015625
362316139271,14,46,11859.04,0,0.0
362316139527,14,46,11859.04,0,0.015625
362316139783,14,45,11859.04,0,0.015625
362316140039,14,46,11633.28,0,0.0
362316140295,14,46,11633.28,0,0.015625
362316140551,14,46,11633.28,0,0.0
362316140807,14,45,11633.28,0,0.0
362316141063,14,45,11022.4,0,0.015625
362316141319,14,45,11022.4,0,0.0
362316141575,14,46,11022.4,0,0.015625
362316141831,14,46,11022.4,0,0.015625
362316142087,14,46,11128.64,0,0.0
362316142343,14,46,11128.64,0,0.015625
362316142599,14,46,11128.64,0,0.0
362316142855,15,46,11128.64,0,0.0
362316143111,15,46,11620.0,0,0.015625
362316143367,15,46,11620.0,0,0.0
362316143623,14,46,11620.0,0,0.0
362316143879,14,47,11620.0,0,0.015625
362316144135,14,47,12098.08,0,0.0
362316144391,14,47,12098.08,0,0.015625
362316144647,14,47,12098.08,0,0.0
362316144903,15,47,12137.92,0,0.0
362316145159,15,47,12137.92,0,0.015625
362316145415,15,47,12137.92,0,0.0
362316145671,15,47,12137.92,0,0.0
362316145927,15,47,12284.0,0,0.015625
362316146183,15,47,12284.0,0,0.0
362316146439,15,47,12284.0,0,0.015625
362316146695,15,47,12284.0,0,0.015625
362316146951,15,47,12284.0,0,0.0
362316147207,15,47,12589.44,0,0.0
362316147463,15,47,12589.44,0,0.015625
362316147719,15,47,12589.44,0,0.0
362316147975,15,48,13027.68,0,0.015625
362316148231,15,48,13027.68,0,0.0
362316148487,15,48,13027.68,0,0.0
362316148743,15,48,13027.68,0,0.015625
362316148999,15,48,12961.28,0,0.015625
362316149255,15,48,12961.28,0,0.0
362316149511,15,47,12961.28,0,0.015625
362316149767,16,47,12961.28,0,0.0
362316150023,15,47,12390.24,0,0.015625
362316150279,15,47,12390.24,0,0.0
362316150535,15,47,12390.24,0,0.0
362316150791,15,47,12390.24,0,0.015625
362316151047,15,47,11991.84,0,0.0
362316151303,15,47,11991.84,0,0.0
362316151559,15,47,11991.84,0,0.015625
362316151815,15,47,11991.84,0,0.0
362316152071,15,47,12058.24,0,0.015625
362316152327,15,47,12058.24,0,0.0
362316152583,15,47,12058.24,0,0.0
362316152839,15,46,12058.24,0,0.015625
362316153095,15,46,12204.32,0,0.015625
362316153351,15,46,12204.32,0,0.0
