AethLabs,,,,,,,,,,,,
Device ID = AE51-S4-655-1303,,,,,,,,,,,,
Application version = 2.1.1.0,,,,,,,,,,,,
Flow = 48 mlpm,,,,,,,,,,,,
TimeBase = 30 s,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Date(yyyy/MM/dd),Time,Ref,Sen,ATN,Flow,Temp,Status,Battery,BC,,,
7/10/14,21:52:00,866556,760380,13.071,49,35,0,72,1756,,,
7/10/14,21:52:30,866599,760364,13.078,48,35,0,72,1672,,,
7/10/14,21:53:00,866630,760337,13.085,48,35,0,72,1687,,,
7/10/14,21:53:30,866609,760257,13.093,48,35,0,72,1917,,,
7/10/14,21:54:00,866565,760164,13.1,49,35,0,72,1659,,,
7/10/14,21:54:30,866615,760152,13.108,48,35,0,72,1739,,,
7/10/14,21:55:00,866588,760071,13.115,49,35,0,71,1748,,,
7/10/14,21:55:30,866633,760056,13.122,48,35,0,71,1696,,,
7/10/14,21:56:00,866564,759940,13.13,49,35,0,71,1693,,,
7/10/14,21:56:30,866583,759900,13.137,49,35,0,74,1729,,,
7/10/14,21:57:00,866588,759852,13.144,48,35,0,74,1632,,,
7/10/14,21:57:30,866669,759865,13.152,49,35,0,73,1770,,,
7/10/14,21:58:00,866612,759759,13.159,48,35,0,73,1745,,,
7/10/14,21:58:30,866578,759675,13.166,48,35,0,73,1688,,,
7/10/14,21:59:00,866574,759616,13.173,49,35,0,73,1694,,,
7/10/14,21:59:30,866594,759575,13.181,48,35,0,73,1824,,,
7/10/14,22:00:00,866577,759504,13.189,48,35,0,73,1748,,,
7/10/14,22:00:30,866539,759416,13.196,48,35,0,73,1704,,,
7/10/14,22:01:00,866605,759415,13.203,48,35,0,73,1834,,,
7/10/14,22:01:30,866635,759387,13.211,48,35,0,73,1692,,,
7/10/14,22:02:00,866678,759367,13.218,49,35,0,72,1761,,,
7/10/14,22:02:30,866617,759260,13.225,49,35,0,72,1635,,,
7/10/14,22:03:00,866616,759204,13.233,48,35,0,72,1718,,,
7/10/14,22:03:30,866591,759126,13.24,49,35,0,72,1713,,,
7/10/14,22:04:00,866604,759083,13.247,48,35,0,72,1696,,,
7/10/14,22:04:30,866625,759050,13.254,48,35,0,72,1602,,,
7/10/14,22:05:00,866627,758999,13.261,49,35,0,72,1611,,,
7/10/14,22:05:30,866606,758925,13.268,48,35,0,72,1734,,,
7/10/14,22:06:00,866634,758893,13.276,48,35,0,72,1763,,,
7/10/14,22:06:30,866583,758793,13.283,48,35,0,71,1726,,,
7/10/14,22:07:00,866557,758717,13.29,48,35,0,71,1660,,,
7/10/14,22:07:30,866533,758640,13.297,48,35,0,71,1747,,,
7/10/14,22:08:00,866610,758653,13.304,49,35,0,74,1663,,,
7/10/14,22:08:30,866606,758598,13.311,49,35,0,74,1574,,,
7/10/14,22:09:00,866650,758583,13.318,48,35,0,74,1670,,,
7/10/14,22:09:30,866621,758501,13.326,48,35,0,73,1766,,,
7/10/14,22:10:00,866642,758465,13.333,48,35,0,73,1697,,,
7/10/14,22:10:30,866658,758426,13.34,48,35,0,73,1654,,,
7/10/14,22:11:00,866667,758378,13.347,48,35,0,73,1744,,,
7/10/14,22:11:30,866650,758304,13.355,48,35,0,73,1845,,,
7/10/14,22:12:00,866630,758232,13.362,48,35,0,73,1701,,,
7/10/14,22:12:30,866617,758170,13.369,48,35,0,73,1580,,,
7/10/14,22:13:00,866593,758089,13.377,48,35,0,73,1873,,,
7/10/14,22:13:30,866563,758011,13.384,49,35,0,73,1583,,,
7/10/14,22:14:00,866619,758012,13.39,48,35,0,72,1498,,,
7/10/14,22:14:30,866583,757929,13.397,48,35,0,72,1608,,,
7/10/14,22:15:00,866647,757932,13.404,48,35,0,72,1654,,,
7/10/14,22:15:30,866697,757923,13.411,49,35,0,72,1613,,,
7/10/14,22:16:00,866629,757807,13.418,49,35,0,72,1729,,,
7/10/14,22:16:30,866609,757739,13.425,49,35,0,72,1545,,,
7/10/14,22:17:00,866575,757654,13.432,49,35,0,72,1691,,,
7/10/14,22:17:30,866614,757637,13.439,48,35,0,72,1596,,,
7/10/14,22:18:00,866615,757586,13.446,48,35,0,72,1620,,,
7/10/14,22:18:30,866597,757516,13.453,48,35,0,71,1695,,,
7/10/14,22:19:00,866535,757413,13.459,48,35,0,71,1525,,,
7/10/14,22:19:30,866593,757411,13.466,49,35,0,71,1613,,,
7/10/14,22:20:00,866546,757311,13.474,48,35,0,74,1841,,,
7/10/14,22:20:30,866632,757332,13.481,49,35,0,74,1658,,,
7/10/14,22:21:00,866583,757233,13.489,48,35,0,73,1756,,,
7/10/14,22:21:30,866597,757192,13.496,48,35,0,73,1664,,,
7/10/14,22:22:00,866593,757134,13.503,48,35,0,73,1704,,,
7/10/14,22:22:30,866549,757046,13.509,48,35,0,73,1549,,,
7/10/14,22:23:00,866522,756971,13.516,49,35,0,73,1575,,,
7/10/14,22:23:30,866497,756900,13.523,49,35,0,73,1506,,,
7/10/14,22:24:00,866542,756884,13.53,49,35,0,73,1694,,,
7/10/14,22:24:30,866561,756853,13.536,49,35,0,73,1458,,,
7/10/14,22:25:00,866509,756753,13.544,48,35,0,73,1707,,,
7/10/14,22:25:30,866455,756655,13.55,49,35,0,73,1558,,,
7/10/14,22:26:00,866510,756651,13.557,49,35,0,72,1594,,,
7/10/14,22:26:30,866567,756653,13.563,49,35,0,72,1464,,,
7/10/14,22:27:00,866573,756602,13.571,48,35,0,72,1759,,,
7/10/14,22:27:30,866559,756535,13.578,48,35,0,72,1714,,,
7/10/14,22:28:00,866541,756473,13.584,49,35,0,72,1418,,,
7/10/14,22:28:30,866535,756415,13.591,49,35,0,72,1617,,,
7/10/14,22:29:00,866564,756386,13.598,49,35,0,72,1665,,,
7/10/14,22:29:30,866482,756258,13.606,48,35,0,72,1766,,,
7/10/14,22:30:00,866549,756266,13.613,48,35,0,72,1580,,,
7/10/14,22:30:30,866572,756233,13.62,48,35,0,71,1661,,,
7/10/14,22:31:00,866507,756126,13.626,48,35,0,71,1574,,,
7/10/14,22:31:30,866565,756126,13.633,48,35,0,71,1584,,,
7/10/14,22:32:00,866603,756102,13.64,49,35,0,69,1752,,,
7/10/14,22:32:30,866632,756077,13.647,49,35,0,68,1542,,,
7/10/14,22:33:00,866515,755926,13.654,48,35,0,68,1532,,,
7/10/14,22:33:30,866538,755889,13.661,49,35,0,68,1750,,,
7/10/14,22:34:00,866581,755878,13.668,49,35,0,68,1488,,,
7/10/14,22:34:30,866541,755788,13.675,48,35,0,68,1726,,,
7/10/14,22:35:00,866544,755739,13.682,48,35,0,68,1616,,,
7/10/14,22:35:30,866508,755652,13.689,49,35,0,68,1706,,,
7/10/14,22:36:00,866491,755585,13.696,48,35,0,68,1634,,,
7/10/14,22:36:30,866495,755539,13.702,49,35,0,68,1518,,,
7/10/14,22:37:00,866488,755484,13.709,48,35,0,67,1532,,,
7/10/14,22:37:30,866574,755504,13.716,48,35,0,67,1722,,,
7/10/14,22:38:00,866482,755371,13.723,49,35,0,67,1620,,,
7/10/14,22:38:30,866524,755353,13.73,48,35,0,67,1711,,,
7/10/14,22:39:00,866441,755236,13.736,48,35,0,67,1399,,,
7/10/14,22:39:30,866519,755248,13.744,48,35,0,67,1754,,,
7/10/14,22:40:00,866544,755213,13.751,49,35,0,67,1743,,,
7/10/14,22:40:30,866471,755098,13.758,48,35,0,67,1610,,,
7/10/14,22:41:00,866535,755101,13.765,48,35,0,67,1654,,,
7/10/14,22:41:30,866498,755015,13.772,49,35,0,67,1651,,,
7/10/14,22:42:00,866517,754983,13.779,48,35,0,66,1522,,,
7/10/14,22:42:30,866547,754953,13.786,48,35,0,66,1760,,,
7/10/14,22:43:00,866553,754906,13.793,48,35,0,66,1637,,,
7/10/14,22:43:30,866598,754889,13.8,48,35,0,66,1762,,,
7/10/14,22:44:00,866505,754755,13.807,48,35,0,69,1661,,,
7/10/14,22:44:30,866589,754770,13.815,48,35,0,68,1824,,,
7/10/14,22:45:00,866490,754630,13.822,48,35,0,68,1686,,,
7/10/14,22:45:30,866474,754559,13.83,48,35,0,68,1790,,,
7/10/14,22:46:00,866546,754568,13.837,49,35,0,68,1650,,,
7/10/14,22:46:30,866544,754513,13.844,49,35,0,68,1636,,,
7/10/14,22:47:00,866571,754483,13.851,49,35,0,68,1644,,,
7/10/14,22:47:30,866564,754422,13.858,48,35,0,68,1722,,,
7/10/14,22:48:00,866572,754373,13.866,48,35,0,68,1756,,,
7/10/14,22:48:30,866560,754304,13.874,49,35,0,68,1800,,,
7/10/14,22:49:00,866596,754279,13.881,48,35,0,67,1768,,,
7/10/14,22:49:30,866542,754180,13.888,48,35,0,67,1632,,,
7/10/14,22:50:00,866559,754141,13.895,48,35,0,67,1688,,,
7/10/14,22:50:30,866558,754088,13.902,48,35,0,67,1636,,,
7/10/14,22:51:00,866551,754026,13.909,48,35,0,67,1755,,,
7/10/14,22:51:30,866565,753981,13.917,49,35,0,67,1758,,,
7/10/14,22:52:00,866534,753899,13.924,48,35,0,67,1727,,,
7/10/14,22:52:30,866606,753907,13.932,48,35,0,67,1715,,,
7/10/14,22:53:00,866523,753777,13.939,49,35,0,67,1777,,,
7/10/14,22:53:30,866519,753722,13.946,48,35,0,67,1618,,,
7/10/14,22:54:00,866577,753721,13.953,49,35,0,66,1582,,,
7/10/14,22:54:30,866532,753625,13.96,48,35,0,66,1786,,,
7/10/14,22:55:00,866572,753610,13.967,48,35,0,66,1564,,,
7/10/14,22:55:30,866525,753513,13.974,48,35,0,66,1763,,,
7/10/14,22:56:00,866505,753442,13.982,48,35,0,69,1684,,,
7/10/14,22:56:30,866490,753376,13.989,48,35,0,68,1664,,,
7/10/14,22:57:00,866510,753342,13.995,49,35,0,68,1581,,,
7/10/14,22:57:30,866520,753297,14.003,48,35,0,68,1687,,,
7/10/14,22:58:00,866505,753232,14.009,49,35,0,68,1599,,,
7/10/14,22:58:30,866528,753197,14.017,48,35,0,68,1728,,,
7/10/14,22:59:00,866590,753196,14.024,48,35,0,68,1725,,,
7/10/14,22:59:30,866585,753140,14.031,48,35,0,68,1623,,,
7/10/14,23:00:00,866558,753063,14.038,48,35,0,68,1682,,,
7/10/14,23:00:30,866568,753020,14.045,48,35,0,68,1625,,,
7/10/14,23:01:00,866552,752953,14.052,48,35,0,67,1669,,,
7/10/14,23:01:30,866610,752951,14.059,49,35,0,67,1613,,,
7/10/14,23:02:00,866504,752808,14.066,48,35,0,67,1600,,,
7/10/14,23:02:30,866610,752848,14.073,49,35,0,67,1604,,,
7/10/14,23:03:00,866635,752811,14.08,48,35,0,67,1846,,,
7/10/14,23:03:30,866622,752748,14.087,49,35,0,67,1592,,,
7/10/14,23:04:00,866606,752680,14.094,48,35,0,67,1701,,,
7/10/14,23:04:30,866646,752667,14.101,48,35,0,67,1501,,,
7/10/14,23:05:00,866591,752563,14.108,48,35,0,67,1768,,,
7/10/14,23:05:30,866620,752539,14.115,48,35,0,66,1547,,,
7/10/14,23:06:00,866521,752397,14.122,48,35,0,66,1762,,,
7/10/14,23:06:30,866521,752345,14.129,48,35,0,66,1636,,,
7/10/14,23:07:00,866510,752285,14.136,48,35,0,66,1587,,,
7/10/14,23:07:30,866565,752281,14.143,48,35,0,69,1628,,,
7/10/14,23:08:00,866537,752205,14.15,48,35,0,68,1626,,,
7/10/14,23:08:30,866500,752116,14.157,49,35,0,68,1753,,,
7/10/14,23:09:00,866540,752098,14.164,48,35,0,68,1659,,,
7/10/14,23:09:30,866546,752050,14.171,48,35,0,68,1674,,,
7/10/14,23:10:00,866575,752021,14.178,49,35,0,68,1670,,,
7/10/14,23:10:30,866556,751948,14.186,49,35,0,68,1742,,,
7/10/14,23:11:00,866586,751921,14.193,48,35,0,68,1669,,,
7/10/14,23:11:30,866616,751892,14.2,48,35,0,68,1732,,,
7/10/14,23:12:00,866560,751788,14.208,48,35,0,68,1744,,,
7/10/14,23:12:30,866491,751677,14.215,49,35,0,68,1577,,,
7/10/14,23:13:00,866484,751618,14.222,49,35,0,67,1632,,,
7/10/14,23:13:30,866473,751552,14.229,49,35,0,67,1742,,,
7/10/14,23:14:00,866516,751536,14.236,49,35,0,67,1644,,,
7/10/14,23:14:30,866516,751487,14.243,49,35,0,67,1512,,,
7/10/14,23:15:00,866528,751440,14.25,48,35,0,67,1808,,,
7/10/14,23:15:30,866464,751331,14.257,49,35,0,67,1651,,,
7/10/14,23:16:00,866473,751287,14.264,49,35,0,67,1599,,,
7/10/14,23:16:30,866510,751262,14.272,49,35,0,67,1761,,,
7/10/14,23:17:00,866412,751130,14.278,49,35,0,67,1452,,,
7/10/14,23:17:30,866504,751155,14.285,48,35,0,66,1725,,,
7/10/14,23:18:00,866474,751074,14.293,48,35,0,66,1733,,,
7/10/14,23:18:30,866481,751028,14.3,49,35,0,66,1607,,,
7/10/14,23:19:00,866502,750990,14.307,48,35,0,66,1771,,,
7/10/14,23:19:30,866514,750946,14.314,48,35,0,63,1714,,,
7/10/14,23:20:00,866609,750972,14.322,49,35,0,63,1739,,,
7/10/14,23:20:30,866565,750876,14.33,48,35,0,63,1824,,,
7/10/14,23:21:00,866489,750757,14.337,48,35,0,63,1675,,,
7/10/14,23:21:30,866475,750690,14.344,48,35,0,63,1730,,,
7/10/14,23:22:00,866513,750670,14.351,48,35,0,63,1668,,,
7/10/14,23:22:30,866579,750671,14.359,48,35,0,63,1771,,,
7/10/14,23:23:00,866489,750541,14.366,48,35,0,63,1641,,,
7/10/14,23:23:30,866531,750523,14.373,48,35,0,63,1715,,,
7/10/14,23:24:00,866584,750516,14.38,48,35,0,62,1668,,,
7/10/14,23:24:30,866528,750414,14.387,49,35,0,62,1653,,,
7/10/14,23:25:00,866510,750344,14.394,49,35,0,62,1681,,,
7/10/14,23:25:30,866556,750329,14.401,48,35,0,62,1729,,,
7/10/14,23:26:00,866500,750227,14.409,48,35,0,62,1688,,,
7/10/14,23:26:30,866487,750164,14.416,49,35,0,62,1599,,,
7/10/14,23:27:00,866513,750130,14.423,48,35,0,62,1783,,,
7/10/14,23:27:30,866571,750130,14.43,48,35,0,62,1584,,,
7/10/14,23:28:00,866524,750040,14.436,48,35,0,62,1556,,,
7/10/14,23:28:30,866532,749994,14.443,49,35,0,62,1636,,,
7/10/14,23:29:00,866609,750011,14.45,48,35,0,61,1566,,,
7/10/14,23:29:30,866582,749938,14.457,48,35,0,61,1566,,,
7/10/14,23:30:00,866511,749824,14.464,49,35,0,61,1625,,,
7/10/14,23:30:30,866590,749842,14.47,48,35,0,61,1589,,,
7/10/14,23:31:00,866465,749685,14.477,48,35,0,61,1542,,,
7/10/14,23:31:30,866449,749623,14.483,49,35,0,63,1489,,,
7/10/14,23:32:00,866498,749614,14.49,48,35,0,63,1623,,,
7/10/14,23:32:30,866515,749582,14.496,49,35,0,63,1445,,,
7/10/14,23:33:00,866491,749516,14.502,49,35,0,63,1399,,,
7/10/14,23:33:30,866468,749446,14.509,48,35,0,63,1582,,,
7/10/14,23:34:00,866501,749424,14.516,48,35,0,63,1596,,,
7/10/14,23:34:30,866415,749300,14.522,49,35,0,63,1535,,,
7/10/14,23:35:00,866554,749372,14.529,48,35,0,63,1523,,,
7/10/14,23:35:30,866420,749204,14.536,48,35,0,63,1646,,,
7/10/14,23:36:00,866525,749243,14.543,48,35,0,62,1636,,,
7/10/14,23:36:30,866507,749180,14.549,48,35,0,62,1498,,,
7/10/14,23:37:00,866497,749118,14.556,48,35,0,62,1686,,,
7/10/14,23:37:30,866506,749068,14.564,48,35,0,62,1826,,,
7/10/14,23:38:00,866464,748981,14.571,48,35,0,62,1602,,,
7/10/14,23:38:30,866462,748923,14.578,49,35,0,62,1742,,,
7/10/14,23:39:00,866404,748815,14.586,48,35,0,62,1829,,,
7/10/14,23:39:30,866445,748801,14.593,48,35,0,62,1562,,,
7/10/14,23:40:00,866506,748793,14.601,49,35,0,62,1880,,,
7/10/14,23:40:30,866480,748716,14.608,48,35,0,61,1724,,,
7/10/14,23:41:00,866502,748669,14.617,48,35,0,61,2087,,,
7/10/14,23:41:30,866467,748581,14.624,48,35,0,61,1826,,,
7/10/14,23:42:00,866487,748539,14.632,49,35,0,61,1836,,,
7/10/14,23:42:30,866427,748427,14.64,48,35,0,61,1903,,,
7/10/14,23:43:00,866428,748367,14.649,49,35,0,63,1885,,,
7/10/14,23:43:30,866415,748295,14.657,48,35,0,63,1922,,,
7/10/14,23:44:00,866437,748252,14.665,48,35,0,63,1961,,,
7/10/14,23:44:30,866468,748211,14.674,48,35,0,63,2144,,,
7/10/14,23:45:00,866460,748146,14.682,49,35,0,63,1800,,,
7/10/14,23:45:30,866460,748078,14.691,48,35,0,63,2151,,,
7/10/14,23:46:00,866458,748010,14.7,48,35,0,63,2097,,,
7/10/14,23:46:30,866422,747913,14.709,49,35,0,63,2043,,,
7/10/14,23:47:00,866427,747845,14.718,49,35,0,63,2242,,,
7/10/14,23:47:30,866432,747783,14.727,48,35,0,63,2099,,,
7/10/14,23:48:00,866497,747774,14.736,48,35,0,62,2060,,,
7/10/14,23:48:30,866492,747700,14.745,49,35,0,62,2161,,,
7/10/14,23:49:00,866423,747567,14.755,49,35,0,62,2278,,,
7/10/14,23:49:30,866522,747579,14.765,49,35,0,62,2277,,,
7/10/14,23:50:00,866557,747540,14.774,48,35,0,62,2191,,,
7/10/14,23:50:30,866512,747428,14.784,48,35,0,62,2317,,,
7/10/14,23:51:00,866499,747341,14.794,48,35,0,62,2400,,,
7/10/14,23:51:30,866495,747263,14.804,48,35,0,62,2361,,,
7/10/14,23:52:00,866470,747167,14.814,48,35,0,62,2358,,,
7/10/14,23:52:30,866423,747049,14.824,48,35,0,61,2454,,,
7/10/14,23:53:00,866463,747003,14.835,48,35,0,61,2550,,,
7/10/14,23:53:30,866512,746962,14.846,49,35,0,61,2584,,,
7/10/14,23:54:00,866505,746877,14.857,49,35,0,61,2451,,,
7/10/14,23:54:30,866500,746789,14.868,49,35,0,61,2598,,,
7/10/14,23:55:00,866490,746695,14.879,49,35,0,63,2651,,,
7/10/14,23:55:30,866405,746547,14.889,48,35,0,63,2370,,,
7/10/14,23:56:00,866531,746572,14.901,48,35,0,63,2649,,,
7/10/14,23:56:30,866524,746482,14.912,48,35,0,63,2662,,,
7/10/14,23:57:00,866537,746405,14.924,48,35,0,63,2796,,,
7/10/14,23:57:30,866591,746361,14.936,48,35,0,63,2870,,,
7/10/14,23:58:00,866535,746223,14.948,48,35,0,63,2847,,,
7/10/14,23:58:30,866529,746132,14.959,48,35,0,63,2722,,,
7/10/14,23:59:00,866531,746042,14.972,48,35,0,63,2910,,,
7/10/14,23:59:30,866506,745934,14.983,49,35,0,62,2688,,,
7/11/14,0:00:00,866490,745828,14.996,48,35,0,62,2926,,,
7/11/14,0:00:30,866512,745756,15.008,49,35,0,62,2827,,,
7/11/14,0:01:00,866512,745663,15.02,48,35,0,62,2952,,,
7/11/14,0:01:30,866433,745503,15.033,49,35,0,62,2861,,,
7/11/14,0:02:00,866511,745475,15.045,49,35,0,62,2958,,,
7/11/14,0:02:30,866507,745378,15.058,48,35,0,62,2970,,,
7/11/14,0:03:00,866491,745262,15.072,48,35,0,62,3246,,,
7/11/14,0:03:30,866476,745155,15.084,49,35,0,62,2927,,,
7/11/14,0:04:00,866393,744980,15.098,48,35,0,61,3292,,,
7/11/14,0:04:30,866429,744915,15.111,48,35,0,61,3048,,,
7/11/14,0:05:00,866483,744858,15.125,49,35,0,61,3219,,,
7/11/14,0:05:30,866552,744819,15.138,48,35,0,61,3124,,,
7/11/14,0:06:00,866493,744670,15.151,48,35,0,61,3124,,,
7/11/14,0:06:30,866488,744566,15.165,48,35,0,58,3169,,,
7/11/14,0:07:00,866493,744468,15.178,48,35,0,58,3252,,,
7/11/14,0:07:30,866511,744380,15.192,48,35,0,58,3289,,,
7/11/14,0:08:00,866499,744265,15.206,48,35,0,58,3329,,,
7/11/14,0:08:30,866515,744174,15.22,48,35,0,58,3331,,,
7/11/14,0:09:00,866452,744010,15.235,48,35,0,58,3495,,,
7/11/14,0:09:30,866464,743919,15.249,48,35,0,58,3223,,,
7/11/14,0:10:00,866479,743831,15.262,48,35,0,58,3209,,,
7/11/14,0:10:30,866402,743655,15.277,48,35,0,58,3497,,,
7/11/14,0:11:00,866519,743651,15.291,48,35,0,57,3323,,,
7/11/14,0:11:30,866506,743531,15.306,48,35,0,57,3464,,,
7/11/14,0:12:00,866496,743412,15.321,48,35,0,57,3515,,,
7/11/14,0:12:30,866549,743346,15.336,48,35,0,57,3549,,,
7/11/14,0:13:00,866500,743193,15.351,48,35,0,57,3533,,,
7/11/14,0:13:30,866498,743082,15.365,48,35,0,57,3480,,,
7/11/14,0:14:00,866474,742953,15.38,49,35,0,57,3383,,,
7/11/14,0:14:30,866421,742794,15.395,48,35,0,57,3618,,,
7/11/14,0:15:00,866427,742686,15.41,48,35,0,57,3605,,,
7/11/14,0:15:30,866446,742594,15.425,49,35,0,56,3380,,,
7/11/14,0:16:00,866567,742584,15.44,48,35,0,56,3624,,,
7/11/14,0:16:30,866583,742485,15.456,48,35,0,56,3592,,,
7/11/14,0:17:00,866497,742297,15.471,48,35,0,56,3644,,,
7/11/14,0:17:30,866524,742207,15.486,49,35,0,56,3533,,,
7/11/14,0:18:00,866519,742093,15.501,48,35,0,56,3499,,,
7/11/14,0:18:30,866516,741977,15.516,48,35,0,58,3618,,,
7/11/14,0:19:00,866518,741860,15.532,48,35,0,58,3787,,,
7/11/14,0:19:30,866491,741714,15.549,48,35,0,58,3921,,,
7/11/14,0:20:00,866465,741574,15.565,48,35,0,58,3757,,,
7/11/14,0:20:30,866467,741458,15.581,48,35,0,58,3757,,,
7/11/14,0:21:00,866370,741258,15.596,48,35,0,58,3735,,,
7/11/14,0:21:30,866441,741201,15.612,48,35,0,58,3759,,,
7/11/14,0:22:00,866448,741092,15.628,48,35,0,58,3672,,,
7/11/14,0:22:30,866492,741009,15.644,48,35,0,57,3853,,,
7/11/14,0:23:00,866421,740831,15.66,48,35,0,57,3746,,,
7/11/14,0:23:30,866450,740738,15.676,48,35,0,57,3763,,,
7/11/14,0:24:00,866455,740626,15.691,48,35,0,57,3715,,,
7/11/14,0:24:30,866405,740467,15.707,48,35,0,57,3716,,,
7/11/14,0:25:00,866405,740353,15.723,48,35,0,57,3644,,,
7/11/14,0:25:30,866427,740254,15.738,48,35,0,57,3766,,,
7/11/14,0:26:00,866447,740153,15.754,48,35,0,57,3776,,,
7/11/14,0:26:30,866400,739992,15.771,48,35,0,57,3865,,,
7/11/14,0:27:00,866430,739901,15.786,48,35,0,56,3730,,,
7/11/14,0:27:30,866421,739777,15.802,48,35,0,56,3721,,,
7/11/14,0:28:00,866514,739744,15.817,48,35,0,56,3596,,,
7/11/14,0:28:30,866530,739638,15.834,48,35,0,56,3829,,,
7/11/14,0:29:00,866426,739429,15.85,48,35,0,56,3848,,,
7/11/14,0:29:30,866424,739314,15.865,49,35,0,56,3552,,,
7/11/14,0:30:00,866528,739291,15.88,48,35,0,58,3577,,,
7/11/14,0:30:30,866442,739098,15.896,48,35,0,58,3830,,,
7/11/14,0:31:00,866368,738919,15.912,48,35,0,58,3711,,,
7/11/14,0:31:30,866411,738839,15.928,48,35,0,58,3737,,,
7/11/14,0:32:00,866391,738705,15.944,49,35,0,58,3670,,,
7/11/14,0:32:30,866413,738609,15.959,48,35,0,58,3677,,,
7/11/14,0:33:00,866416,738500,15.974,48,35,0,58,3575,,,
7/11/14,0:33:30,866422,738388,15.99,48,35,0,58,3753,,,
7/11/14,0:34:00,866411,738258,16.007,48,35,0,57,3867,,,
7/11/14,0:34:30,866419,738152,16.022,48,35,0,57,3617,,,
7/11/14,0:35:00,866375,737997,16.038,48,35,0,57,3768,,,
7/11/14,0:35:30,866366,737868,16.054,48,35,0,57,3891,,,
7/11/14,0:36:00,866449,737819,16.07,48,35,0,57,3839,,,
7/11/14,0:36:30,866391,737656,16.086,48,35,0,57,3645,,,
7/11/14,0:37:00,866445,737583,16.102,48,35,0,57,3817,,,
7/11/14,0:37:30,866441,737468,16.117,48,35,0,57,3581,,,
7/11/14,0:38:00,866444,737355,16.133,48,35,0,57,3709,,,
7/11/14,0:38:30,866446,737244,16.148,48,35,0,56,3618,,,
7/11/14,0:39:00,866436,737127,16.163,48,35,0,56,3483,,,
7/11/14,0:39:30,866398,736981,16.178,49,35,0,56,3576,,,
7/11/14,0:40:00,866453,736916,16.193,48,35,0,56,3590,,,
7/11/14,0:40:30,866419,736768,16.21,49,35,0,56,3747,,,
7/11/14,0:41:00,866399,736632,16.226,48,35,0,56,3823,,,
7/11/14,0:41:30,866410,736531,16.241,48,35,0,56,3546,,,
7/11/14,0:42:00,866399,736412,16.256,48,35,0,58,3524,,,
7/11/14,0:42:30,866410,736313,16.27,48,35,0,58,3482,,,
7/11/14,0:43:00,866399,736190,16.286,48,35,0,58,3653,,,
7/11/14,0:43:30,866460,736128,16.301,48,35,0,58,3659,,,
7/11/14,0:44:00,866389,735957,16.316,49,35,0,58,3486,,,
7/11/14,0:44:30,866466,735906,16.332,48,35,0,58,3743,,,
7/11/14,0:45:00,866443,735776,16.347,49,35,0,58,3480,,,
7/11/14,0:45:30,866447,735666,16.362,48,35,0,58,3648,,,
7/11/14,0:46:00,866465,735566,16.378,48,35,0,57,3709,,,
7/11/14,0:46:30,866366,735371,16.393,48,35,0,57,3571,,,
7/11/14,0:47:00,866451,735335,16.408,48,35,0,57,3480,,,
7/11/14,0:47:30,866435,735213,16.423,49,35,0,57,3419,,,
7/11/14,0:48:00,866433,735101,16.438,48,35,0,57,3551,,,
7/11/14,0:48:30,866501,735050,16.452,48,35,0,57,3499,,,
7/11/14,0:49:00,866406,734864,16.467,49,35,0,57,3325,,,
7/11/14,0:49:30,866420,734766,16.482,49,35,0,57,3467,,,
7/11/14,0:50:00,866381,734627,16.496,48,35,0,57,3412,,,
7/11/14,0:50:30,866359,734496,16.511,48,35,0,56,3620,,,
7/11/14,0:51:00,866437,734455,16.526,48,35,0,56,3452,,,
7/11/14,0:51:30,866365,734284,16.541,49,35,0,56,3472,,,
7/11/14,0:52:00,866414,734220,16.555,48,35,0,56,3401,,,
7/11/14,0:52:30,866432,734128,16.57,48,35,0,56,3457,,,
7/11/14,0:53:00,866407,734004,16.584,48,35,0,56,3315,,,
7/11/14,0:53:30,866376,733873,16.598,49,35,0,53,3309,,,
7/11/14,0:54:00,866457,733834,16.613,49,35,0,53,3399,,,
7/11/14,0:54:30,866422,733700,16.627,48,35,0,53,3366,,,
7/11/14,0:55:00,866393,733570,16.642,49,35,0,53,3332,,,
7/11/14,0:55:30,866455,733513,16.656,48,35,0,53,3533,,,
7/11/14,0:56:00,866437,733391,16.671,49,35,0,53,3375,,,
7/11/14,0:56:30,866461,733311,16.685,48,35,0,53,3237,,,
7/11/14,0:57:00,866430,733181,16.699,48,35,0,52,3349,,,
7/11/14,0:57:30,866374,733024,16.714,48,35,0,52,3539,,,
7/11/14,0:58:00,866369,732915,16.728,48,35,0,52,3383,,,
7/11/14,0:58:30,866370,732817,16.742,48,35,0,52,3192,,,
7/11/14,0:59:00,866381,732725,16.755,48,35,0,52,3272,,,
7/11/14,0:59:30,866419,732657,16.769,48,35,0,52,3234,,,
7/11/14,1:00:00,866418,732555,16.783,49,35,0,52,3201,,,
7/11/14,1:00:30,866415,732455,16.796,48,35,0,52,3149,,,
7/11/14,1:01:00,866386,732325,16.811,49,35,0,52,3339,,,
7/11/14,1:01:30,866374,732214,16.824,49,35,0,51,3193,,,
7/11/14,1:02:00,866425,732161,16.838,48,35,0,51,3106,,,
7/11/14,1:02:30,866423,732053,16.852,49,35,0,51,3367,,,
7/11/14,1:03:00,866375,731914,16.865,49,35,0,51,3118,,,
