time [s],RR_interval_quality [NA](/api/datatype/1004/)
9004.33984375,0
9004.8359375,0
9005.3359375,0
9005.83203125,0
9006.328125,0
9006.82421875,0
9007.3203125,0
9007.81640625,0
9008.3046875,0
9008.79296875,0
9009.28125,0
9009.76953125,0
9010.2578125,0
9010.74609375,0
9011.23828125,0
9011.7265625,0
9012.21484375,0
9012.69921875,0
9013.18359375,0
9013.66796875,0
9014.1484375,0
9014.625,0
9015.10546875,0
9015.58984375,0
9016.0703125,0
9016.5546875,0
9017.0390625,0
9017.5234375,0
9018.01171875,0
9018.5,0
9018.99609375,0
9019.4921875,0
9020.0,0
9020.5234375,0
9021.05078125,0
9021.58984375,0
9022.12109375,0
9022.65625,0
9023.1875,0
9023.71875,0
9024.24609375,0
9024.765625,0
9025.28515625,0
9025.80859375,0
9026.3359375,0
9026.859375,0
9027.39453125,0
9027.93359375,0
9028.48046875,0
9029.04296875,0
9029.6015625,0
9030.16015625,0
9030.7265625,0
9031.29296875,0
9031.8515625,0
9032.3984375,0
9032.94140625,0
9033.48046875,0
9034.01171875,0
9034.54296875,0
9035.0703125,0
9035.59765625,0
9036.1328125,0
9036.66796875,0
9037.21484375,0
9037.76953125,0
9038.3359375,0
9038.8984375,0
9039.44921875,0
9040.0,0
9040.55078125,0
9041.09375,0
9041.62890625,0
9042.1640625,0
9042.6953125,0
9043.23828125,0
9043.7890625,0
9044.3515625,0
9044.921875,0
9045.50390625,0
9046.08984375,0
9046.69140625,0
9047.29296875,0
9047.8828125,0
9048.46484375,0
9049.04296875,0
9049.6171875,0
9050.1796875,0
9050.74609375,0
9051.3046875,0
9051.86328125,0
9052.421875,0
9052.984375,0
9053.546875,0
9054.1171875,0
9054.703125,0
9055.296875,0
9055.88671875,0
9056.46875,0
9057.04296875,0
9057.6171875,0
9058.19140625,0
9058.7578125,0
9059.3203125,0
9059.8828125,0
9060.44921875,0
9061.015625,0
9061.58203125,0
9062.15234375,0
9062.734375,0
9063.33203125,0
9063.94140625,0
9064.54296875,0
9065.1484375,0
9065.75,0
9066.34375,0
9066.9296875,0
9067.5078125,0
9068.078125,0
9068.65234375,0
9069.2265625,0
9069.80859375,0
9070.390625,0
9070.9765625,0
9071.578125,0
9072.1875,0
9072.80859375,0
9073.421875,0
9074.03125,0
9074.63671875,0
9075.234375,0
9075.828125,0
9076.4140625,0
9076.99609375,0
9077.57421875,0
9078.15625,0
9078.74609375,0
9079.34765625,0
9079.94921875,0
9080.55078125,0
9081.15625,0
9081.765625,0
9082.3671875,0
9082.9609375,0
9083.546875,0
9084.125,0
9084.69921875,0
9085.26953125,0
9085.84375,0
9086.4140625,0
9086.984375,0
9087.5625,0
9088.1484375,0
9088.7421875,0
9089.328125,0
9089.9140625,0
9090.49609375,0
9091.0703125,0
9091.6328125,0
9092.1875,0
9092.73828125,0
9093.28125,0
9093.8203125,0
9094.359375,0
9094.890625,0
9095.421875,0
9095.9609375,0
9096.50390625,0
9097.05078125,0
9097.6015625,0
9098.1640625,0
9098.73046875,0
9099.296875,0
9099.859375,0
9100.4140625,0
9100.96875,0
9101.5234375,0
9102.07421875,0
9102.62109375,0
9103.16796875,0
9103.71484375,0
9104.265625,0
9104.81640625,0
9105.3671875,0
9105.91796875,0
9106.4765625,0
9107.04296875,0
9107.61328125,0
9108.19140625,0
9108.76171875,0
9109.328125,0
9109.89453125,0
9110.453125,0
9111.01171875,0
9111.56640625,0
9112.11328125,0
9112.6640625,0
9113.21875,0
9113.77734375,0
9114.3515625,0
9114.9296875,0
9115.52734375,0
9116.125,0
9116.73046875,0
9117.33203125,0
9117.9140625,0
9118.48828125,0
9119.05078125,0
9119.60546875,0
9120.1484375,0
9120.6875,0
9121.22265625,0
9121.7578125,0
9122.29296875,0
9122.83203125,0
9123.37890625,0
9123.9296875,0
9124.4765625,0
9125.0234375,0
9125.5703125,0
9126.12109375,1
9126.67578125,1
9127.234375,1
9127.79296875,1
9128.34765625,1
9128.90234375,1
9129.453125,1
9130.0078125,1
9130.5625,1
9131.11328125,1
9131.66015625,1
9132.19921875,1
9132.73828125,1
9133.26953125,1
9133.80078125,1
9134.32421875,1
9134.84375,1
9135.36328125,1
9135.890625,1
9136.4296875,0
9136.984375,0
9137.546875,0
9138.1015625,0
9138.6484375,0
9139.1953125,0
9139.7421875,0
9140.296875,0
9140.859375,0
9141.4296875,0
9141.9921875,0
9142.5546875,0
9143.125,0
9143.69921875,0
9144.26171875,0
9144.82421875,0
9145.390625,0
9145.95703125,0
9146.51171875,0
9147.0703125,0
9147.63671875,0
9148.19921875,0
9148.75390625,0
9149.3125,0
9149.8671875,0
9150.4140625,0
9150.9609375,0
9151.50390625,0
9152.0546875,0
9152.60546875,0
9153.15234375,0
9153.69921875,0
9154.24609375,0
9154.79296875,0
9155.33203125,0
9155.8671875,0
9156.40234375,0
9156.9375,0
9157.46484375,0
9157.99609375,0
9158.52734375,0
9159.05859375,0
9159.5859375,0
9160.11328125,0
9160.64453125,0
9161.17578125,0
9161.7109375,0
9162.23828125,0
9162.765625,0
9163.2890625,0
9163.8203125,0
9164.34375,0
9164.86328125,0
9165.375,0
9165.8984375,0
9166.421875,0
9166.94921875,0
9167.47265625,0
9167.99609375,0
9168.52734375,0
9169.05859375,0
9169.5859375,0
9170.109375,0
9170.63671875,0
9171.1640625,0
9171.6875,0
9172.2109375,0
9172.7421875,0
9173.26953125,0
9173.80078125,0
9174.33203125,0
9174.86328125,0
9175.390625,0
9175.921875,0
9176.453125,0
9176.984375,0
9177.51953125,0
9178.0546875,0
9178.58984375,0
9179.12890625,0
9179.66796875,0
9180.203125,0
9180.7421875,0
9181.28125,0
9181.8203125,0
9182.35546875,0
9182.890625,0
9183.42578125,0
9183.9609375,0
9184.4921875,0
9185.015625,0
9185.546875,0
9186.06640625,0
9186.58984375,0
9187.10546875,0
9187.62890625,0
9188.140625,0
9188.65625,0
9189.16796875,0
9189.6796875,0
9190.1875,0
9190.69140625,0
9191.19921875,0
9191.70703125,0
9192.2109375,0
9192.71484375,0
9193.21484375,0
9193.71875,0
9194.21875,0
9194.71484375,0
9195.2109375,0
9195.7109375,0
9196.21484375,0
9196.71484375,0
9197.2109375,0
9197.7109375,0
9198.20703125,1
9198.703125,1
9199.1953125,1
9199.68359375,1
9200.1796875,1
9200.66796875,1
9201.16015625,1
9201.6484375,1
9202.140625,1
9202.6328125,1
9203.12890625,1
9203.62109375,1
9204.12109375,1
9204.6171875,1
9205.1171875,1
9205.6171875,1
9206.11328125,1
9206.6171875,1
9207.12109375,1
9207.6171875,1
9208.11328125,1
9208.609375,1
9209.10546875,1
9209.59765625,1
9210.08984375,1
9210.5859375,1
9211.078125,1
9211.5703125,1
9212.0625,1
9212.5546875,1
9213.05078125,1
9213.546875,1
9214.046875,1
9214.546875,1
9215.05078125,1
9215.55859375,1
9216.06640625,0
9216.578125,0
9217.0859375,0
9217.59375,0
9218.10546875,0
9218.609375,0
9219.11328125,0
9219.6171875,0
9220.125,0
9220.62890625,0
9221.1328125,0
9221.63671875,0
9222.140625,0
9222.64453125,0
9223.1484375,0
9223.64453125,0
9224.1484375,0
9224.64453125,0
9225.140625,0
9225.6328125,0
9226.125,0
9226.61328125,0
9227.1015625,0
9227.58984375,0
9228.07421875,0
9228.55859375,0
9229.046875,0
9229.5390625,0
9230.03515625,0
9230.52734375,0
9231.0234375,0
9231.52734375,0
9232.03125,1
9232.53125,1
9233.03515625,1
9233.5390625,1
9234.04296875,1
9234.54296875,1
9235.046875,1
9235.55078125,1
9236.0546875,1
9236.5625,1
9237.0703125,1
9237.578125,1
9238.0859375,1
9238.59765625,1
9239.11328125,1
9239.625,1
9240.14453125,1
9240.6640625,1
9241.18359375,1
9241.703125,1
9242.2265625,1
9242.75,1
9243.27734375,1
9243.80078125,1
9244.328125,0
9244.86328125,0
9245.3984375,0
9245.9375,0
9246.4765625,0
9247.015625,0
9247.5625,0
9248.12109375,0
9248.671875,0
9249.23046875,0
9249.796875,0
9250.375,0
9250.953125,0
9251.5234375,0
9252.10546875,0
9252.6875,0
9253.2734375,0
9253.83984375,0
9254.41796875,0
9255.0,0
9255.5859375,0
9256.171875,0
9256.75390625,0
9257.34765625,0
9257.953125,0
9258.5625,0
9259.16796875,0
9259.7578125,0
9260.33984375,0
9260.921875,0
9261.49609375,0
9262.05859375,0
9262.6171875,0
9263.16796875,0
9263.71484375,0
9264.26953125,0
9264.828125,0
9265.3984375,0
9265.98828125,0
9266.57421875,0
9267.15625,0
9267.7265625,0
9268.2890625,0
9268.84375,0
9269.3984375,0
9269.94140625,0
9270.48046875,0
9271.0234375,0
9271.5703125,0
9272.1171875,0
9272.6640625,0
9273.2109375,0
9273.765625,0
9274.32421875,0
9274.890625,0
9275.453125,0
9276.015625,0
9276.58984375,0
9277.1640625,0
9277.74609375,0
9278.3203125,0
9278.8828125,0
9279.45703125,0
9280.03515625,0
9280.625,0
9281.2265625,0
9281.84765625,0
9282.47265625,1
9283.109375,1
9283.76171875,1
9284.4140625,1
9285.06640625,1
9285.7109375,1
9286.33203125,1
9286.92578125,1
9287.49609375,1
9288.05859375,1
9288.609375,1
9289.15234375,1
9289.6875,129
9290.21875,129
9290.7421875,129
9291.265625,129
9291.78125,129
9292.30078125,1
9292.828125,1
9293.359375,1
9293.88671875,1
9294.4375,1
9295.015625,1
9295.6171875,1
9296.22265625,1
9296.82421875,1
9297.421875,1
9298.0,1
9298.5703125,1
9299.1328125,1
9299.69921875,1
9300.26953125,1
9300.83984375,1
9301.41015625,1
9301.98046875,1
9302.55078125,1
9303.11328125,1
9303.6953125,1
9304.28125,1
9304.87109375,1
9305.45703125,1
9306.046875,1
9306.62890625,1
9307.21484375,1
9307.796875,1
9308.37890625,1
9308.95703125,1
9309.52734375,1
9310.109375,1
9310.6953125,1
9311.2890625,1
9311.8828125,1
9312.46875,1
9313.0546875,1
9313.64453125,1
9314.23046875,1
9314.81640625,1
9315.41015625,1
9316.015625,1
9316.63671875,1
9317.2734375,1
9317.921875,1
9318.578125,1
9319.234375,1
9319.87890625,1
9320.51171875,1
9321.12890625,1
9321.75,1
9322.37109375,0
9322.984375,0
9323.6015625,0
9324.21875,0
9324.84375,0
9325.48046875,0
9326.10546875,0
9326.72265625,0
9327.328125,0
9327.9296875,0
9328.5234375,0
9329.1171875,0
9329.71875,0
9330.3359375,0
9330.98828125,0
9331.671875,0
9332.359375,0
9333.0234375,0
9333.66015625,0
9334.28125,0
9334.890625,0
9335.4921875,0
9336.09765625,0
9336.7109375,0
9337.33984375,0
9337.98046875,0
9338.6484375,0
9339.34375,0
9340.0390625,0
9340.70703125,0
9341.35546875,0
9341.98828125,0
9342.61328125,0
9343.23828125,0
9343.8515625,0
9344.46484375,0
9345.08203125,0
9345.703125,0
9346.31640625,0
9346.9296875,0
9347.5390625,0
9348.15234375,0
9348.7578125,0
9349.359375,0
9349.94921875,0
9350.53125,0
9351.1015625,0
9351.66796875,0
9352.234375,0
9352.79296875,0
9353.3515625,0
9353.90625,0
9354.45703125,0
9355.015625,0
9355.578125,0
9356.14453125,0
9356.70703125,0
9357.26171875,0
9357.8203125,0
9358.375,0
9358.91796875,0
9359.45703125,0
9359.9921875,0
9360.5234375,0
9361.05078125,0
9361.57421875,0
9362.09375,0
9362.609375,0
9363.125,0
9363.62890625,0
9364.13671875,0
9364.66015625,0
9365.1875,0
9365.7265625,0
9366.265625,0
9366.80078125,0
9367.36328125,0
9367.96484375,0
9368.64453125,128
9369.375,128
9370.05078125,128
9370.7109375,128
9371.34375,128
9371.96875,128
9372.59765625,0
9373.21875,0
9373.8359375,0
9374.44140625,0
9375.046875,0
9375.6640625,0
9376.265625,0
9376.86328125,0
9377.4453125,0
9378.02734375,0
9378.6015625,0
9379.17578125,0
9379.74609375,0
9380.31640625,0
9380.90625,0
9381.5078125,0
9382.125,0
9382.734375,0
9383.3515625,0
9383.96875,0
9384.58984375,0
9385.2109375,0
9385.82421875,0
9386.421875,0
9387.01171875,0
9387.59375,0
9388.1796875,0
9388.765625,0
9389.35546875,0
9389.94140625,0
9390.54296875,0
9391.16796875,0
9391.8125,0
9392.4609375,1
9393.09765625,1
9393.71484375,1
9394.3203125,1
9394.91796875,1
9395.5078125,1
9396.0859375,1
9396.65625,1
9397.21875,1
9397.7734375,1
9398.32421875,1
9398.87109375,1
9399.41796875,1
9399.96484375,1
9400.515625,1
9401.0625,1
9401.60546875,1
9402.14453125,1
9402.68359375,1
9403.23046875,1
9403.77734375,1
9404.32421875,0
9404.87890625,0
9405.44921875,0
9406.02734375,0
9406.6171875,0
9407.19921875,0
9407.78125,0
9408.3515625,0
9408.91796875,0
9409.48046875,0
9410.0390625,0
9410.6015625,0
9411.1640625,0
9411.72265625,0
9412.28515625,0
9412.85546875,0
9413.4375,0
9414.02734375,0
9414.6171875,0
9415.22265625,0
9415.8359375,0
9416.44140625,0
9417.05859375,0
9417.69140625,0
9418.3125,0
9418.9296875,0
9419.546875,0
9420.16015625,0
9420.77734375,0
9421.38671875,0
9422.0,0
9422.609375,0
9423.21484375,0
9423.796875,0
9424.37109375,0
9424.9453125,0
9425.5234375,0
9426.09765625,0
9426.6640625,0
9427.25,0
9427.83984375,0
9428.44140625,0
9429.0546875,0
9429.671875,0
9430.296875,0
9430.9140625,0
9431.50390625,0
9432.09765625,0
9432.6796875,0
9433.265625,0
9433.84375,0
9434.4140625,0
9434.984375,0
9435.55859375,0
9436.13671875,0
9436.70703125,0
9437.27734375,0
9437.83984375,0
9438.4140625,0
9438.99609375,0
9439.578125,0
9440.15625,0
9440.7265625,0
9441.2890625,0
9441.84765625,0
9442.41015625,0
9442.97265625,0
9443.5234375,0
9444.06640625,0
9444.6171875,0
9445.171875,0
9445.73046875,0
9446.28515625,0
9446.85546875,0
9447.4375,0
9448.0234375,0
9448.59765625,0
9449.1875,0
9449.78125,0
9450.38671875,0
9450.96875,0
9451.546875,0
9452.12109375,0
9452.6953125,0
9453.2578125,0
9453.8125,0
9454.375,0
9454.94140625,0
9455.51171875,0
9456.10546875,0
9456.734375,0
9457.3828125,0
9458.0390625,0
9458.66796875,0
9459.296875,0
9459.92578125,0
9460.546875,0
9461.15625,0
9461.7578125,0
9462.3515625,0
9462.94921875,0
9463.5390625,0
9464.1171875,0
9464.703125,0
9465.29296875,0
9465.90234375,0
9466.515625,0
9467.1328125,0
9467.74609375,0
9468.359375,0
9468.96875,0
9469.57421875,0
9470.16796875,0
9470.75390625,0
9471.3359375,0
9471.91796875,0
9472.50390625,0
9473.0859375,0
9473.66796875,0
9474.26171875,0
9474.875,0
9475.49609375,0
9476.09765625,0
9476.703125,0
9477.3125,0
9477.91796875,0
9478.5234375,0
9479.1171875,0
9479.7109375,0
9480.30859375,0
9480.90234375,0
9481.49609375,0
9482.08203125,0
9482.66796875,0
9483.25390625,0
9483.84375,0
9484.4296875,0
9485.01171875,0
9485.61328125,0
9486.21875,0
9486.8359375,0
9487.4375,0
9488.03125,0
9488.625,0
9489.2265625,0
9489.82421875,0
9490.4140625,0
9491.0078125,0
9491.61328125,0
9492.21875,0
9492.83203125,0
9493.421875,0
9494.0234375,0
9494.625,0
9495.23046875,0
9495.83203125,0
9496.421875,0
9497.0,0
9497.5703125,0
9498.125,0
9498.66796875,0
9499.2109375,0
9499.75,0
9500.29296875,0
9500.84765625,0
9501.42578125,0
9502.04296875,0
9502.71484375,0
9503.3671875,0
9504.04296875,0
9504.7265625,0
9505.36328125,0
9505.99609375,0
9506.6328125,0
9507.25390625,0
9507.859375,0
9508.4765625,0
9509.08984375,0
9509.68359375,0
9510.27734375,0
9510.85546875,0
9511.421875,0
9511.98828125,0
9512.54296875,0
9513.109375,0
9513.67578125,0
9514.23828125,0
9514.79296875,0
9515.3515625,0
9515.9140625,0
9516.47265625,0
9517.02734375,0
9517.58203125,0
9518.14453125,0
9518.71875,0
9519.30078125,0
9519.8828125,0
9520.4765625,1
9521.0703125,1
9521.66796875,1
9522.24609375,1
9522.80859375,1
9523.3671875,1
9523.91796875,1
9524.453125,1
9524.984375,1
9525.515625,1
9526.0390625,1
9526.56640625,1
9527.0859375,1
9527.60546875,1
9528.125,1
9528.64453125,1
9529.1640625,1
9529.67578125,1
9530.1875,1
9530.69921875,1
9531.2109375,1
9531.73046875,1
9532.265625,1
9532.80859375,1
9533.3515625,1
9533.8984375,1
9534.4375,1
9534.97265625,1
9535.50390625,1
9536.02734375,1
9536.5546875,1
9537.08203125,1
9537.6171875,1
9538.15625,0
9538.69921875,0
9539.2421875,0
9539.7890625,0
9540.33984375,0
9540.90234375,0
9541.46484375,0
9542.03125,0
9542.58984375,0
9543.15625,0
9543.73828125,0
9544.3203125,0
9544.91015625,0
9545.48828125,0
9546.078125,0
9546.66796875,0
9547.2421875,0
9547.82421875,0
9548.41015625,0
9548.984375,0
9549.55859375,0
9550.140625,0
9550.73828125,0
9551.3359375,0
9551.91796875,0
9552.52734375,0
9553.1328125,0
9553.7265625,0
9554.3203125,0
9554.9140625,0
9555.5078125,0
9556.09765625,0
9556.6796875,0
9557.265625,0
9557.859375,0
9558.46875,0
9559.078125,0
9559.67578125,0
9560.27734375,0
9560.89453125,0
9561.5234375,0
9562.1640625,0
9562.796875,0
9563.4140625,0
9564.03515625,0
9564.66015625,0
9565.2890625,0
9565.91796875,0
9566.53515625,0
9567.140625,0
9567.7421875,0
9568.34765625,0
9568.9609375,0
9569.57421875,0
9570.19140625,0
9570.796875,0
9571.3984375,0
9572.01953125,0
9572.6640625,0
9573.3046875,0
9573.953125,0
9574.609375,0
9575.26171875,0
9575.91015625,0
9576.55078125,0
9577.16796875,0
9577.7734375,0
9578.37109375,0
9578.97265625,0
9579.5703125,0
9580.171875,0
9580.80078125,0
9581.4609375,0
9582.12890625,0
9582.7890625,0
9583.46484375,0
9584.1328125,0
9584.78125,0
9585.43359375,0
9586.0859375,0
9586.734375,0
9587.35546875,0
9587.9765625,0
9588.6015625,0
9589.2265625,0
9589.83984375,0
9590.4765625,0
9591.1328125,0
9591.80078125,0
9592.44140625,0
9593.08984375,0
9593.734375,0
9594.38671875,0
9595.03515625,0
9595.6875,0
9596.359375,0
9597.03125,0
9597.6953125,0
9598.375,0
9599.0390625,0
9599.7109375,0
9600.35546875,0
9601.0,0
9601.64453125,0
9602.2890625,0
9602.92578125,0
9603.5625,0
9604.21484375,0
9604.875,0
9605.5234375,0
9606.17578125,0
9606.83203125,0
9607.48828125,0
9608.1171875,0
9608.7265625,0
9609.33203125,0
9609.93359375,0
9610.53125,0
9611.1171875,0
9611.6875,0
9612.2578125,0
9612.8359375,0
9613.43359375,0
9614.0390625,1
9614.65234375,1
9615.26953125,1
9615.87890625,1
9616.48046875,1
9617.08203125,1
9617.6796875,1
9618.28125,1
9618.87890625,1
9619.4921875,1
9620.1015625,1
9620.69921875,1
9621.29296875,1
9621.88671875,1
9622.484375,1
9623.08203125,1
9623.6796875,1
9624.28125,0
9624.90234375,0
9625.51953125,0
9626.13671875,0
9626.75,0
9627.34765625,0
9627.94921875,0
9628.546875,0
9629.14453125,0
9629.74609375,0
9630.359375,0
9631.015625,0
9631.72265625,0
9632.421875,0
9633.08984375,0
9633.734375,0
9634.36328125,0
9634.984375,0
9635.59765625,0
9636.203125,0
9636.8125,0
9637.43359375,0
9638.078125,0
9638.73828125,0
9639.390625,0
9640.03515625,0
9640.6796875,0
9641.31640625,0
9641.9453125,0
9642.5546875,0
9643.16015625,0
9643.76171875,0
9644.3671875,0
9644.96875,0
9645.5703125,0
9646.17578125,0
9646.79296875,0
9647.41796875,0
9648.03125,0
9648.63671875,0
9649.2421875,0
9649.84765625,0
9650.44140625,0
9651.0234375,0
9651.58984375,0
9652.15234375,0
9652.703125,0
9653.24609375,0
9653.78515625,0
9654.31640625,1
9654.84765625,1
9655.390625,1
9655.9375,1
9656.4921875,1
9657.05078125,1
9657.625,1
9658.2265625,1
9658.8515625,1
9659.48828125,1
9660.09765625,1
9660.7109375,1
9661.33203125,1
9661.94921875,1
9662.56640625,1
9663.1796875,1
9663.78515625,1
9664.390625,0
9665.0078125,0
9665.61328125,0
9666.21875,0
9666.82421875,0
9667.421875,0
9668.03125,0
9668.65234375,0
9669.30859375,0
9670.03515625,1
9670.8359375,1
9671.6015625,129
9672.39453125,129
9673.16796875,129
9673.90625,129
9674.609375,1
9675.27734375,1
9675.9375,1
9676.58984375,1
9677.23046875,1
9677.875,1
9678.5078125,1
9679.12890625,1
9679.75,1
9680.37109375,1
9680.99609375,1
9681.62890625,1
9682.265625,1
9682.8984375,1
9683.53125,1
9684.14453125,1
9684.75390625,1
9685.35546875,1
9685.95703125,1
9686.55859375,1
9687.1640625,1
9687.80078125,1
9688.484375,1
9689.1796875,1
9689.875,1
9690.5390625,0
9691.203125,0
9691.85546875,0
9692.50390625,0
9693.1484375,0
9693.828125,0
9694.5234375,0
9695.21875,0
9695.93359375,0
9696.65625,0
9697.37109375,0
9698.07421875,0
9698.78125,0
9699.484375,0
9700.15625,0
9700.8046875,0
9701.4375,0
9702.0625,0
9702.68359375,0
9703.296875,0
9703.90234375,0
9704.50390625,0
9705.11328125,0
9705.73046875,0
9706.3515625,0
9706.9765625,0
9707.59375,0
9708.23828125,0
9708.890625,0
9709.54296875,0
9710.17578125,0
9710.80859375,0
9711.453125,0
9712.08984375,0
9712.7109375,0
9713.32421875,0
9713.93359375,0
9714.55078125,0
9715.1796875,0
9715.8046875,0
9716.4375,0
9717.09375,0
9717.76171875,0
9718.43359375,0
9719.08984375,0
9719.734375,0
9720.375,1
9721.00390625,1
9721.62890625,1
9722.234375,1
9722.8359375,1
9723.4296875,1
9724.015625,1
9724.61328125,1
9725.21875,1
9725.84375,1
9726.4765625,1
9727.109375,1
9727.734375,1
9728.36328125,1
9728.98828125,1
9729.62109375,1
9730.2421875,1
9730.85546875,1
9731.46484375,1
9732.07421875,0
9732.67578125,0
9733.265625,0
9733.85546875,0
9734.44921875,0
9735.0546875,0
9735.671875,0
9736.28515625,0
9736.93359375,0
9737.6015625,0
9738.29296875,0
9738.97265625,0
9739.62890625,0
9740.28125,0
9740.91796875,0
9741.55078125,0
9742.171875,0
9742.80078125,0
9743.4375,0
9744.078125,0
9744.734375,0
9745.3828125,0
9746.03125,0
9746.6640625,0
9747.01171875,128
9747.26953125,128
9747.8671875,0
9748.44921875,0
9749.0234375,0
9749.59765625,0
9750.171875,1
9750.75390625,1
9751.36328125,1
9752.0625,1
9752.8359375,129
9753.546875,1
9754.26953125,129
9754.98828125,129
9755.671875,1
9756.31640625,1
9756.953125,1
9757.5859375,1
9758.20703125,1
9758.82421875,1
9759.43359375,1
9760.04296875,1
9760.66796875,1
9761.29296875,1
9761.92578125,1
9762.57421875,1
9763.20703125,1
9763.83984375,1
9764.4765625,1
9765.1171875,1
9765.7734375,1
9766.44921875,1
9767.1640625,1
9767.85546875,1
9768.54296875,1
9769.234375,1
9769.9296875,1
9770.609375,1
9771.28515625,1
9771.9609375,1
9772.640625,1
9773.3125,1
9773.96484375,1
9774.62890625,0
9775.2890625,0
9775.9375,0
9776.56640625,0
9777.1953125,0
9777.83203125,0
9778.48828125,0
9779.13671875,0
9779.796875,0
9780.4609375,0
9781.13671875,0
9781.78515625,0
9782.42578125,0
9783.0625,0
9783.6953125,0
9784.3359375,0
9784.9765625,0
9785.64453125,0
9786.32421875,0
9787.0,0
9787.66796875,0
9788.33984375,0
9789.00390625,0
9789.6640625,0
9789.9375,128
9790.3046875,128
9790.9453125,0
9791.59765625,0
9792.26171875,0
9792.91015625,0
9793.57421875,0
9794.23828125,0
9794.90625,0
9795.5859375,0
9796.27734375,0
9796.94921875,0
9797.61328125,0
9798.27734375,0
9798.9296875,0
9799.55859375,0
9800.1953125,0
9800.84765625,0
9801.5234375,0
9802.21875,0
9802.8984375,0
9803.59765625,0
9804.3046875,0
9804.99609375,0
9805.69140625,0
9806.37890625,1
9807.06640625,1
9807.73046875,1
9808.390625,1
9809.02734375,1
9809.671875,1
9810.3046875,1
9810.9375,1
9811.578125,1
9812.23046875,1
9812.875,1
9813.51953125,1
9814.15625,1
9814.7890625,1
9815.40625,1
9816.01171875,1
9816.6015625,1
9817.17578125,1
9817.73828125,1
9818.29296875,1
9818.8515625,1
9819.43359375,1
9820.046875,1
9820.68359375,1
9821.30078125,1
9821.93359375,1
9822.578125,1
9823.2265625,1
9823.8671875,1
9824.50390625,1
9825.11328125,1
9825.71875,1
9826.31640625,1
9826.9140625,1
9827.515625,1
9828.125,1
9828.74609375,1
9829.38671875,1
9830.046875,1
9830.70703125,1
9831.36328125,1
9832.015625,1
9832.65625,1
9833.28515625,1
9833.91796875,1
9834.55859375,1
9835.21484375,1
9835.87109375,1
9836.55078125,1
9837.21484375,1
9837.87109375,1
9838.52734375,1
9839.18359375,1
9839.84375,1
9840.5,1
9841.14453125,1
9841.7890625,1
9842.4296875,1
9843.0703125,1
9843.703125,1
9844.3359375,1
9844.9609375,1
9845.58203125,1
9846.1875,1
9846.79296875,1
9847.41015625,1
9848.0390625,1
9848.68359375,1
9849.3359375,1
9849.98828125,1
9850.62890625,1
9851.26953125,1
9851.90625,1
9852.53515625,0
9853.15625,0
9853.7734375,0
9854.38671875,0
9855.0078125,0
9855.6328125,0
9856.26171875,0
9856.89453125,0
9857.5390625,0
9858.19140625,0
9858.8515625,0
9859.484375,0
9860.125,0
9860.7578125,0
9861.38671875,0
9861.99609375,0
9862.59765625,0
9863.19140625,0
9863.78515625,0
9864.36328125,1
9864.9375,1
9865.51953125,1
9866.125,1
9866.765625,1
9867.42578125,1
9868.078125,1
9868.73046875,1
9869.37890625,1
9870.01953125,1
9870.64453125,1
9871.26171875,1
9871.87109375,1
9872.4765625,1
9873.0703125,1
9873.65625,1
9874.24609375,0
9874.84375,0
9875.44140625,0
9876.03125,0
9876.63671875,0
9877.25,0
9877.87890625,0
9878.52734375,0
9879.17578125,0
9879.81640625,0
9880.45703125,0
9881.08203125,0
9881.6953125,0
9882.30859375,1
9882.921875,1
9883.53125,1
9884.12890625,1
9884.72265625,1
9885.31640625,1
9885.9140625,1
9886.52734375,1
9887.140625,1
9887.75,1
9888.35546875,1
9888.96484375,1
9889.5859375,1
9890.203125,1
9890.80859375,1
9891.40234375,1
9891.9921875,1
9892.5703125,1
9893.14453125,1
9893.71484375,1
9894.2890625,1
9894.88671875,1
9895.51171875,1
9896.140625,1
9896.81640625,1
9897.5390625,129
9898.296875,129
9899.03515625,129
9899.72265625,1
9900.38671875,1
9901.0390625,1
9901.6640625,1
9902.28125,1
9902.8984375,1
9903.51953125,1
9904.15234375,1
9904.77734375,1
9905.3984375,1
9906.02734375,1
9906.65625,1
9907.27734375,1
9907.8828125,1
9908.48046875,1
9909.07421875,1
9909.671875,1
9910.265625,1
9910.8671875,1
9911.45703125,1
9912.046875,1
9912.64453125,1
9913.25,1
9913.859375,1
9914.46875,1
9915.0703125,1
9915.671875,1
9916.2734375,1
9916.87109375,1
9917.4609375,1
9918.046875,1
9918.64453125,1
9919.25390625,1
9919.86328125,1
9920.48046875,1
9921.09765625,1
9921.73046875,1
9922.37890625,1
9923.04296875,1
9923.7109375,1
9924.37890625,1
9925.0390625,1
9925.6875,1
9926.3046875,1
9926.9140625,1
9927.515625,1
9928.11328125,1
9928.70703125,1
9929.2890625,1
9929.87890625,1
9930.46484375,1
9931.0546875,1
9931.65625,1
9932.2734375,1
9932.890625,1
9933.5,1
9934.11328125,1
9934.734375,1
9935.36328125,1
9935.9921875,1
9936.609375,1
9937.2265625,1
9937.84375,1
9938.4609375,0
9939.06640625,0
9939.671875,0
9940.27734375,0
9940.88671875,0
9941.5,0
9942.1171875,0
9942.73828125,0
9943.37109375,0
9944.0,0
9944.61328125,0
9945.21875,0
9945.83203125,0
9946.4453125,0
9947.0625,0
9947.6796875,0
