time [s],NN_interval [s/256](/api/datatype/318/)
16189.62109375,238
16191.6015625,257
16192.58984375,253
16194.375,234
16196.359375,255
16200.19921875,262
16201.2109375,259
16202.140625,238
16203.1171875,250
16205.14453125,262
16206.09375,243
16207.94921875,246
16210.08203125,271
16212.046875,262
16214.07421875,253
16215.94921875,245
16217.97265625,254
16219.73828125,230
16221.69921875,262
16222.671875,249
16224.5078125,238
16226.546875,259
16230.296875,246
16231.18359375,227
16232.109375,237
16235.234375,259
16237.20703125,262
16239.32421875,265
16241.22265625,252
16243.41796875,289
16244.4609375,267
16246.4140625,255
16248.5,269
16249.453125,244
16250.4609375,258
16252.55859375,276
16253.5234375,247
16255.39453125,243
16257.34765625,237
16259.12890625,235
16261.2578125,277
16265.12109375,250
16266.046875,237
16267.0390625,254
16269.140625,270
16274.1015625,261
16276.109375,262
16277.09765625,253
16278.01953125,236
16278.94921875,238
16279.875,237
16280.77734375,231
16281.66015625,226
16282.6171875,245
16284.71875,277
16285.671875,244
16288.70703125,267
16289.65234375,242
16291.5703125,248
16292.6484375,276
16293.6953125,268
16295.625,252
16297.75390625,273
16299.75390625,262
16301.8828125,280
16302.87109375,253
16304.6328125,232
16306.58203125,260
16307.52734375,242
16308.56640625,266
16310.6796875,269
16313.3828125,234
16315.1640625,220
16316.0390625,224
16317.0,246
16319.109375,274
16322.9453125,236
16323.83203125,227
16324.71875,227
16325.6171875,230
16326.51953125,231
16327.46875,243
16328.39453125,237
16329.359375,247
16330.35546875,255
16331.27734375,236
16346.07421875,222
16346.95703125,226
16349.8359375,249
16364.30078125,282
16365.33203125,264
16367.1640625,239
16369.1328125,259
16370.12890625,255
16371.06640625,240
16371.98828125,236
16372.921875,239
16373.87109375,243
16374.86328125,254
16375.8828125,261
16376.9296875,268
16377.82421875,229
16380.78515625,259
16381.7421875,245
16383.45703125,214
16384.30859375,218
16385.171875,221
16386.0703125,230
16387.00390625,239
16387.98046875,250
16389.0625,277
16390.07421875,259
16392.09375,256
16393.02734375,239
16394.03515625,258
16396.140625,263
16398.11328125,242
16398.984375,223
16399.89453125,233
16401.96484375,252
16403.828125,243
16405.7421875,247
16406.64453125,231
16407.51953125,224
16408.36328125,216
16409.2734375,233
16410.1796875,232
16411.12109375,241
16411.9765625,219
16412.84765625,223
16413.72265625,224
16414.65625,239
16415.5859375,238
16416.4296875,216
16417.35546875,237
16419.34765625,254
16421.22265625,253
16423.1796875,251
16424.0703125,228
16425.0,238
16426.97265625,253
16427.8984375,237
16428.85546875,245
16429.8515625,255
16430.83984375,253
16431.72265625,226
16432.7109375,253
16434.78515625,256
16436.51171875,217
16440.3984375,255
16442.125,220
16443.859375,228
16444.83203125,249
16445.9140625,277
16446.9921875,276
16449.82421875,223
16450.734375,233
16454.82421875,262
16457.08203125,291
16460.0703125,242
16460.98046875,233
16461.88671875,232
16462.7890625,231
16463.67578125,227
16464.53515625,220
16465.41015625,224
16469.5625,246
16470.55078125,253
16475.81640625,252
16476.80859375,254
16477.80859375,256
16478.87109375,272
16480.01171875,292
16481.1328125,287
16483.32421875,280
16484.39453125,274
16485.43359375,266
16486.55078125,286
16488.85546875,293
16491.79296875,241
16492.63671875,216
16493.57421875,240
16495.48828125,249
16496.40625,235
16497.30859375,231
16498.23828125,238
16499.22265625,252
16500.33984375,286
16501.40234375,272
16505.26171875,256
16506.1640625,231
16508.01953125,242
16509.01171875,254
16509.90234375,228
16510.91015625,258
16513.19140625,290
16517.390625,270
16518.43359375,267
16519.53125,281
16520.7421875,310
16521.7890625,268
16529.37890625,299
16532.6015625,255
16533.5546875,244
16534.44140625,227
16535.32421875,226
16536.15625,213
16537.05078125,229
16543.5390625,234
16544.47265625,239
16546.515625,267
16547.6328125,286
16548.78515625,295
16549.86328125,276
16551.8203125,242
16552.7265625,232
16553.6875,246
16555.78125,276
16556.80078125,261
16558.91015625,267
16559.79296875,226
16562.453125,231
16563.3359375,226
16564.1953125,220
16565.125,238
16567.05078125,239
16568.80859375,232
16570.53125,221
16571.328125,204
16572.15625,212
16574.0546875,259
16574.953125,230
16577.9296875,250
16579.64453125,223
16581.53515625,246
16582.43359375,230
16583.45703125,262
16585.49609375,257
16587.33203125,243
16589.21484375,229
16590.890625,216
16591.671875,200
16592.4140625,190
16593.2265625,208
16598.55078125,287
16601.453125,246
16603.3984375,242
16604.44921875,269
16606.60546875,266
16608.3984375,223
16614.98046875,265
16615.97265625,254
16616.9375,247
16617.9140625,250
16618.828125,234
16619.76953125,241
16620.6953125,237
16621.609375,234
16622.48828125,225
16623.40234375,234
16625.34375,231
16627.11328125,223
16628.01171875,230
16628.89453125,226
16629.73046875,214
16630.59765625,222
16631.48828125,228
16632.4140625,237
16633.28125,222
16634.1953125,234
16635.13671875,241
16636.15234375,260
16637.1875,265
16638.26171875,275
16639.30859375,268
16640.34375,265
16641.37890625,265
16642.390625,259
16643.37890625,253
16644.328125,243
16645.32421875,255
16646.359375,265
16647.421875,272
16648.44140625,261
16649.5,271
16650.5703125,274
16651.58984375,261
16652.53125,241
16653.51953125,253
16655.37890625,229
16656.41015625,264
16658.47265625,266
16659.35546875,226
16660.328125,249
16662.21875,234
16663.98828125,237
16665.91015625,241
16667.59375,217
16669.328125,223
16670.140625,208
16670.94140625,205
16671.796875,219
16673.6796875,246
16674.5625,226
16676.359375,225
16677.265625,232
16678.3125,268
16682.09375,217
16682.91796875,211
16683.7109375,203
16694.5234375,238
16695.4453125,236
16696.375,238
16697.37109375,255
16698.375,257
16699.3046875,238
16700.29296875,253
16702.3984375,274
16703.390625,254
16705.375,260
16706.38671875,259
16707.30078125,234
16708.21484375,234
16710.11328125,237
16711.79296875,203
16712.53515625,190
16713.28515625,192
16714.94921875,220
16715.93359375,252
16716.984375,269
16718.0859375,282
16719.109375,262
16721.140625,260
16722.1015625,246
16722.98828125,227
16723.953125,247
16726.10546875,276
16728.96875,247
16730.94140625,247
16732.890625,271
16736.671875,241
16738.6171875,246
16740.4296875,236
16745.22265625,225
16747.125,266
16751.2109375,231
16752.1015625,228
16753.01953125,235
16755.00390625,256
16755.99609375,254
16757.078125,277
16758.11328125,265
16760.015625,242
16760.99609375,251
16761.96484375,248
16762.8984375,239
16763.7890625,228
16764.73046875,241
16766.86328125,285
16767.87890625,260
16772.76953125,216
16774.3515625,197
16775.22265625,223
16779.38671875,247
16780.31640625,238
16781.19140625,224
16782.0390625,217
16782.83984375,205
16783.609375,197
16784.375,196
16785.21484375,215
16787.078125,225
16792.2421875,267
16793.2578125,260
16794.203125,242
16795.1015625,230
16795.96484375,221
16796.79296875,212
16797.60546875,208
16798.4453125,215
16799.375,238
16800.38671875,259
16801.33203125,242
16803.26171875,257
16805.36328125,272
16806.40625,267
16807.37890625,249
16819.390625,256
16821.44140625,258
16822.38671875,242
16823.37890625,254
16825.6015625,287
16826.70703125,283
16828.80859375,273
16831.11328125,303
16832.2734375,297
16834.51953125,286
16835.63671875,286
16836.74609375,284
16837.77734375,264
16838.73828125,246
16839.6796875,241
16840.625,242
16841.640625,260
16842.5234375,226
16844.25,220
16845.13671875,227
16845.984375,217
16846.875,228
16847.7734375,230
16848.62109375,217
16849.41796875,204
16850.2421875,211
16851.1015625,220
16852.01171875,233
16852.84765625,214
16853.7421875,229
16878.375,241
16882.15625,232
16883.10546875,243
16885.1484375,265
16908.61328125,225
16910.5390625,251
16911.47265625,239
16912.3984375,237
16913.359375,246
16914.35546875,255
16915.3671875,259
16916.28515625,235
16917.23828125,244
16918.1953125,245
16919.16796875,249
16920.11328125,242
16921.11328125,256
16922.14453125,264
16923.203125,271
16924.2265625,262
16925.2109375,252
16926.22265625,259
16927.2265625,257
16928.125,230
16929.875,230
16931.78515625,245
16932.671875,227
16933.5625,228
16934.484375,236
16935.4296875,242
16936.30078125,223
16937.203125,231
16938.1171875,234
16939.0234375,232
16939.83203125,207
16940.6640625,213
16942.484375,238
16943.3515625,222
16944.24609375,229
16945.23046875,252
16946.203125,249
16948.76171875,218
16950.55078125,236
16951.4296875,225
16952.35546875,237
16953.2890625,239
16954.21875,238
16955.1171875,230
16956.01171875,229
16956.9375,237
16957.89453125,245
16958.796875,231
16959.69921875,231
16960.6484375,243
16961.671875,262
16962.66796875,255
16964.515625,244
16966.5390625,263
16967.47265625,239
16968.4921875,261
16973.5,257
16974.51953125,261
16975.4375,235
16976.41015625,249
16978.3671875,256
16979.3125,242
16980.3984375,278
16982.58984375,268
16984.40625,231
16986.21875,234
16987.109375,228
16988.0390625,238
16989.046875,258
16990.078125,264
16991.03515625,245
16992.05078125,260
16993.0546875,257
16994.046875,254
16994.94921875,231
16995.82421875,224
16996.7578125,239
16998.65234375,240
16999.5234375,223
17000.45703125,239
17002.38671875,243
17004.13671875,232
17006.00390625,244
17006.8515625,217
17009.640625,247
17010.5234375,226
17011.4609375,240
17013.4609375,260
17014.3828125,236
17016.28125,246
17017.26171875,251
17018.19140625,238
17019.19140625,256
17021.3125,273
17024.1953125,242
17025.12890625,239
17025.98046875,218
17026.9140625,239
17029.046875,271
17031.0390625,261
17032.01953125,251
17032.9453125,237
17033.84765625,231
17034.80078125,244
17036.8671875,266
17037.8515625,252
17038.86328125,259
17039.87109375,258
17040.828125,245
17041.74609375,235
17042.671875,237
17043.6796875,258
17044.6484375,248
17046.52734375,248
17048.5625,262
17049.51171875,243
17050.55078125,266
17052.57421875,258
17053.484375,233
17054.43359375,243
17056.2578125,228
17057.1640625,232
17058.140625,250
17059.13671875,255
17060.09765625,246
17061.015625,235
17062.0078125,254
17063.91796875,236
17064.82421875,232
17065.796875,249
17067.76953125,251
17068.65625,227
17069.62109375,247
17071.66796875,262
17073.53515625,241
17075.578125,267
17076.61328125,265
17078.5078125,249
17080.48046875,252
17081.3828125,231
17082.359375,250
17084.37109375,256
17086.2578125,249
17088.1875,247
17089.09375,232
17090.0546875,246
17092.046875,255
17092.94921875,231
17093.875,237
17095.8203125,251
17096.7109375,228
17097.6328125,236
17099.578125,244
17101.30859375,224
17103.1640625,244
17104.09765625,239
17105.078125,251
17106.06640625,253
17107.046875,251
17107.921875,224
17121.16015625,245
17122.06640625,232
17122.91796875,218
17123.75390625,214
17124.65234375,230
17126.69921875,270
17127.6328125,239
17130.8515625,285
17131.9140625,272
17133.0546875,292
17135.26953125,267
17138.5703125,278
17140.5703125,272
17142.61328125,249
17160.890625,234
17161.73828125,217
17162.73046875,254
17165.0625,279
17167.2109375,287
17171.265625,268
17173.4609375,281
17175.51953125,283
17177.73046875,271
17179.74609375,270
17182.0390625,293
17186.1953125,264
17187.125,238
17188.18359375,271
17190.4140625,274
17192.44921875,268
17194.6015625,277
17195.62109375,261
17196.6953125,275
17197.7890625,280
17198.88671875,281
17199.89453125,258
17201.0546875,297
17205.484375,284
17207.55859375,248
17208.60546875,268
17210.90234375,298
17215.17578125,290
17216.16015625,252
17219.3828125,269
17221.33984375,260
17223.38671875,258
17225.25,244
17227.2421875,252
17229.18359375,259
17231.20703125,257
17232.1015625,229
17233.0390625,240
17235.0,258
17235.921875,236
17236.921875,256
17238.94921875,258
17240.74609375,231
17242.66796875,256
17243.6015625,239
17244.6171875,260
17246.7578125,265
17251.30859375,225
17252.34765625,266
17254.55859375,278
17256.57421875,266
17258.60546875,253
17260.46484375,242
17262.30859375,230
17263.140625,213
17264.0859375,242
17266.18359375,268
17269.9765625,239
17270.8671875,228
17271.8046875,240
17272.76171875,245
17273.6875,237
17274.55859375,223
17275.5,241
17277.57421875,272
17278.5625,253
17279.625,272
17281.8828125,289
17283.98828125,277
17286.23046875,282
17288.25390625,261
17293.71875,275
17294.8046875,278
17295.796875,254
17296.87890625,277
17298.984375,268
17299.921875,240
17300.91796875,255
17303.0234375,266
17304.9453125,251
17306.8828125,245
17307.7734375,228
17308.71484375,241
17310.71484375,256
17311.65234375,240
17312.60546875,244
17313.58203125,250
17314.60546875,262
17315.5625,245
17316.5703125,258
17317.55859375,253
17318.5,241
17319.35546875,219
17320.23828125,226
17323.20703125,241
17326.40625,274
17328.35546875,247
17329.3125,245
17330.28125,248
17331.1640625,226
17332.0703125,232
17338.23046875,276
17339.22265625,254
17341.2265625,252
17342.2109375,252
17343.109375,230
17344.0234375,234
17346.01953125,264
17346.95703125,240
17348.88671875,253
17349.8671875,251
17350.77734375,233
17351.7265625,243
17353.85546875,278
17356.76953125,243
17357.6953125,237
