time [s],inspiration [s](/api/datatype/34/)
6974.734375,26947
6976.5390625,26940
6978.5859375,26949
6981.15625,26988
6982.984375,26959
6985.453125,26968
6988.8984375,26950
6991.1015625,26928
6993.015625,26961
6994.8984375,26953
6996.9453125,26950
6999.0,26942
7000.796875,26951
7002.578125,26969
7004.484375,26981
7006.3359375,26967
7008.3203125,26955
7010.1796875,26944
7011.90625,26957
7013.8203125,26925
7015.6171875,26947
7017.5859375,26945
7019.5625,26945
7021.5859375,26949
7023.7109375,26945
7025.625,26942
7027.7578125,26936
7030.0859375,26979
7032.0703125,26957
7034.078125,26973
7036.078125,26965
7038.125,26973
7040.0625,26977
7041.8203125,26931
7043.65625,26940
7045.6796875,26931
7047.734375,26948
7049.453125,26942
7051.40625,26966
7053.40625,26957
7055.4765625,26935
7057.1015625,26936
7058.7890625,26943
7060.875,26955
7062.96875,26967
7064.8984375,26938
7066.7109375,26929
7068.8515625,26942
7070.6171875,26955
7072.7109375,26960
7074.875,26962
7077.0078125,26955
7079.015625,26961
7081.0078125,26961
7082.953125,26931
7084.5390625,26931
7086.453125,26933
7088.109375,26939
7090.1796875,26948
7092.09375,26970
7094.0625,26940
7095.671875,26931
7097.8046875,26940
7099.4765625,26954
7101.5,26960
7103.5546875,26961
7105.6015625,26958
7107.578125,26951
7109.6171875,26942
7111.6953125,26954
7113.7734375,26978
7115.765625,26969
7117.8046875,26971
7120.3125,26935
7123.7890625,26958
7125.7109375,26942
7127.7421875,26945
7129.4375,26940
7131.5546875,26944
7133.3828125,26938
7135.5078125,26952
7137.234375,26951
7139.140625,26956
7141.2578125,26915
7143.078125,26933
7145.03125,26952
7146.7890625,26933
7148.53125,26950
7150.2734375,26941
7152.2890625,26962
7154.0234375,26936
7155.9140625,26953
7158.9609375,26920
7161.875,26966
7163.6953125,26933
7165.578125,26955
7167.3046875,26940
7169.3046875,26988
7170.9609375,26961
7172.7421875,26954
7174.4375,26945
7176.0,26945
7178.2578125,26931
7179.78125,26928
7181.46875,26911
7183.3671875,26984
7185.046875,26971
7186.8671875,27001
7188.5546875,26972
7190.3125,26931
7191.7421875,26926
7193.796875,26962
7195.765625,26953
7197.875,26949
7200.2890625,26942
7202.1171875,26945
7204.2109375,26950
7206.1796875,26970
7208.0703125,26970
7210.171875,26967
7212.0546875,26961
7214.0078125,26947
7216.0546875,26938
7218.1875,26964
7220.25,26950
7222.2265625,26970
7224.1875,26966
7226.03125,26930
7227.6484375,26912
7229.53125,26938
7231.53125,26957
7233.5234375,26927
7235.3359375,26933
7237.4921875,26926
7239.9609375,26926
7242.0078125,26933
7243.6640625,26930
7246.0234375,26954
7248.1640625,26936
7250.2109375,26955
7252.265625,26957
7254.3359375,26957
7256.296875,26965
7258.3984375,26942
7261.0859375,26940
7263.0234375,26943
7265.2421875,26925
7268.2890625,26947
7270.109375,26942
7272.9296875,26932
7275.1484375,26946
7277.5546875,26942
7279.453125,26923
7281.6953125,26907
7283.65625,26915
7285.8203125,26905
7287.921875,26906
7289.90625,26908
7291.8046875,26904
7294.4765625,26909
7296.6875,26902
7299.4296875,26931
7301.5859375,26919
7303.78125,26917
7305.953125,26902
7307.6953125,26899
7309.9453125,26906
7312.1171875,26904
7313.890625,26909
7316.671875,26890
7318.875,26895
7320.7421875,26917
7322.9921875,26932
7324.7734375,26899
7326.5703125,26906
7328.84375,26927
7330.9140625,26874
7332.5859375,26921
7334.6015625,26905
7336.2578125,26904
7339.125,26885
7341.0234375,26910
7343.1015625,26926
7344.9296875,26889
7346.7109375,26915
7348.6015625,26942
7350.890625,26912
7352.8984375,26900
7354.890625,26926
7356.921875,26909
7359.046875,26909
7360.9375,26915
7362.703125,26907
7364.75,26919
7366.734375,26923
7369.1171875,26904
7371.0234375,26906
7373.21875,26904
7375.375,26934
7377.578125,26926
7381.671875,26922
7383.8046875,26919
7385.859375,26934
7387.9296875,26935
7389.9609375,26936
7392.1015625,26922
7393.9375,26904
7396.171875,26913
7398.5234375,26911
7400.4453125,26900
7402.578125,26907
7404.734375,26904
7406.8984375,26902
7409.0625,26898
7411.6640625,26882
7414.28125,26880
7416.328125,26894
7419.1484375,26877
7421.8671875,26897
7423.7109375,26870
7426.2421875,26871
7428.9453125,26876
7431.171875,26889
7433.234375,26898
7435.2578125,26886
7437.4609375,26883
7440.703125,26890
7443.265625,26907
7445.484375,26887
7448.4375,26884
7451.328125,26878
7453.8515625,26890
7456.2265625,26892
7458.5546875,26890
7460.9140625,26901
7463.015625,26900
7465.1484375,26894
7467.2578125,26901
7469.421875,26894
7471.6484375,26897
7473.84375,26891
7476.015625,26898
7478.671875,26891
7480.46875,26893
7482.6796875,26895
7485.2421875,26897
7487.34375,26906
7489.7890625,26900
7492.2265625,26893
7494.5625,26893
7496.8203125,26874
7498.2734375,26874
7500.609375,26875
7502.9921875,26883
7505.3515625,26894
7507.5234375,26902
7509.8359375,26905
7512.140625,26895
7516.3046875,26877
7518.4921875,26902
7521.2890625,26898
7523.3203125,26882
7525.3984375,26891
7527.6484375,26876
7529.3203125,26874
7531.5625,26879
7533.34375,26894
7535.640625,26909
7537.890625,26901
7540.0859375,26856
7541.8515625,26870
7543.7578125,26896
7546.0,26889
7547.8203125,26894
7549.65625,26889
7551.828125,26905
7553.9921875,26903
7556.2734375,26916
7557.9609375,26872
7561.984375,26890
7564.3125,26872
7566.2109375,26891
7568.09375,26916
7569.828125,26879
7571.640625,26911
7573.6171875,26891
7575.5703125,26887
7577.4609375,26900
7579.6484375,26911
7581.3515625,26881
7583.515625,26898
7585.1953125,26910
7587.2578125,26931
7589.4140625,26926
7591.1640625,26886
7593.2890625,26894
7595.4453125,26894
7597.6171875,26884
7599.3984375,26883
7601.6484375,26904
7603.671875,26881
7605.4375,26885
7607.640625,26885
7609.375,26895
7611.5546875,26919
7613.65625,26899
7615.484375,26889
7617.3203125,26881
7619.5859375,26907
7621.34375,26866
7623.3203125,26854
7625.1484375,26865
7627.0703125,26926
7628.796875,26917
7630.6015625,26930
7632.3828125,26901
7634.1484375,26925
7636.125,26896
7638.0234375,26898
7639.8203125,26932
7641.859375,26932
7643.8828125,26898
7645.59375,26895
7647.3125,26925
7649.5703125,26910
7651.609375,26940
7653.734375,26925
7655.703125,26928
7657.609375,26906
7659.78125,26893
7663.53125,26934
7665.5859375,26915
7667.6171875,26919
7669.6953125,26925
7671.7421875,26894
7673.71875,26904
7675.59375,26900
7677.3203125,26908
7679.421875,26896
7681.765625,26880
7683.9375,26879
7685.6875,26889
7687.703125,26915
7689.7734375,26916
7691.8515625,26912
7693.9140625,26905
7696.0234375,26914
7698.25,26924
7700.3671875,26908
7702.515625,26919
7704.609375,26903
7706.8203125,26901
7708.859375,26897
7711.0390625,26881
7712.5625,26890
7714.546875,26895
7716.4140625,26891
7718.3125,26914
7720.546875,26910
7722.3203125,26896
7724.1171875,26917
7726.375,26896
7728.2109375,26885
7730.4296875,26886
7732.3046875,26908
7734.5,26907
7736.5546875,26877
7739.1875,26903
7741.6640625,26902
7743.9921875,26899
7746.296875,26916
7748.0234375,26879
7749.8515625,26905
7752.0546875,26934
7753.78125,26883
7755.6328125,26894
7757.296875,26883
7759.1640625,26895
7761.5234375,26900
7763.234375,26890
7765.2890625,26908
7767.484375,26916
7769.7734375,26914
7772.0625,26923
7774.203125,26904
7775.9921875,26886
7778.15625,26892
7779.96875,26896
7782.046875,26929
7784.296875,26923
7786.03125,26915
7787.8984375,26906
7790.2578125,26932
7792.1484375,26881
7794.0,26916
7796.0234375,26879
7797.78125,26899
7799.9921875,26885
7801.8046875,26898
7805.65625,26884
7807.5390625,26892
7810.515625,26911
7812.8828125,26924
7814.625,26900
7816.4765625,26900
7818.8125,26908
7821.015625,26929
7823.2421875,26899
7824.96875,26895
7826.890625,26923
7829.1640625,26891
7830.984375,26882
7832.890625,26904
7835.0703125,26889
7836.96875,26898
7838.8671875,26906
7840.9609375,26920
7843.03125,26906
7845.1875,26916
7847.359375,26924
7849.5390625,26923
7851.8359375,26921
7854.1875,26885
7856.015625,26884
7858.0,26891
7860.34375,26909
7862.578125,26908
7864.71875,26912
7866.921875,26911
7869.0703125,26907
7871.171875,26898
7873.296875,26891
7875.6953125,26902
7877.46875,26877
7879.65625,26885
7882.3671875,26876
7884.6328125,26916
7886.75,26886
7889.0078125,26900
7892.390625,26907
7894.6171875,26909
7896.796875,26914
7899.0078125,26909
7901.1640625,26908
7903.328125,26915
7905.515625,26916
7907.6875,26908
7909.8984375,26909
7912.15625,26909
7914.3515625,26915
7916.609375,26902
7918.84375,26897
7920.640625,26880
7923.515625,26900
7925.796875,26901
7928.0234375,26888
7929.7890625,26890
7931.5390625,26896
7933.6875,26914
7935.796875,26891
7937.5625,26893
7939.3359375,26902
7941.53125,26917
7943.71875,26902
7945.4453125,26889
7947.734375,26901
7949.5703125,26909
7951.859375,26912
7954.15625,26913
7956.40625,26907
7958.15625,26891
7960.03125,26911
7962.234375,26914
7964.171875,26914
7966.1875,26909
7968.4140625,26902
7970.453125,26909
7972.6015625,26888
7974.78125,26918
7977.015625,26915
7978.65625,26875
7980.75,26898
7982.875,26868
7984.375,26893
7989.9453125,26891
7992.1171875,26890
7994.453125,26907
7996.59375,26898
7998.8203125,26907
8000.8125,26902
8002.8515625,26916
8004.921875,26914
8007.171875,26903
8009.3125,26899
8011.6328125,26889
8013.3515625,26891
8015.4140625,26897
8018.3203125,26872
8020.3984375,26878
8022.46875,26886
8024.1328125,26884
8026.21875,26885
8027.9453125,26892
8030.0859375,26897
8032.1015625,26914
8034.2109375,26915
8036.2421875,26876
8037.921875,26895
8040.046875,26890
8041.8125,26894
8043.90625,26911
8045.921875,26908
8047.546875,26862
8049.5703125,26875
8051.359375,26886
8053.5703125,26908
8055.8984375,26904
8057.7109375,26876
8059.5859375,26908
8061.375,26874
8063.390625,26890
8065.40625,26899
8067.171875,26884
8068.96875,26921
8070.6328125,26868
8072.515625,26906
8074.640625,26890
8076.5078125,26893
8078.4453125,26921
8080.453125,26929
8082.5546875,26916
8084.671875,26921
8086.7265625,26937
8088.6875,26924
8090.7109375,26937
8092.7890625,26913
8095.8515625,26902
8098.7265625,26898
8100.7578125,26903
8102.8515625,26931
8104.875,26935
8106.7734375,26929
8108.734375,26910
8111.3359375,26914
8112.9140625,26920
8115.4453125,26937
8117.78125,26915
8119.703125,26896
8121.875,26901
8123.8671875,26931
8125.9765625,26912
8127.7734375,26889
8129.578125,26904
8133.0234375,26913
8134.6875,26901
8136.546875,26924
8138.5703125,26895
8140.296875,26901
8142.2890625,26906
8144.46875,26886
8146.3203125,26877
8148.21875,26919
8150.3515625,26933
8152.5078125,26922
8154.6171875,26922
8156.609375,26920
8158.640625,26941
8160.6796875,26923
8162.5625,26921
8164.5546875,26914
8167.2421875,26918
8169.234375,26901
8171.1171875,26906
8173.1953125,26888
8174.828125,26893
8177.2265625,26905
8179.28125,26891
8181.2578125,26897
8183.3125,26908
8185.375,26925
8187.421875,26909
8189.421875,26918
8191.4765625,26918
8193.6796875,26919
8195.75,26926
8197.796875,26923
8199.84375,26921
8201.90625,26920
8203.9765625,26923
8206.0703125,26916
8208.171875,26900
8209.8125,26891
8212.015625,26899
8214.09375,26905
8216.1796875,26883
8218.21875,26906
8220.3203125,26890
8222.46875,26907
8224.0625,26907
8226.5,26900
8228.4453125,26905
8230.4453125,26906
8232.15625,26914
8234.5859375,26906
8236.40625,26914
8238.2734375,26902
8239.9921875,26899
8242.0703125,26900
8243.75,26914
8245.84375,26938
8247.9765625,26948
8249.71875,26902
8251.5,26912
8255.5703125,26922
8257.171875,26903
8258.9375,26927
8260.9453125,26922
8262.21875,26913
8264.515625,26944
8266.40625,26899
8268.328125,26925
8270.515625,26932
8272.3046875,26922
8274.4375,26935
8276.1015625,26897
8277.796875,26936
8279.890625,26941
8282.265625,26934
8284.15625,26929
8286.1875,26917
8288.3203125,26926
8290.3125,26931
8292.4296875,26932
8294.5078125,26939
8296.671875,26932
8298.71875,26906
8300.40625,26913
8302.3828125,26915
8304.109375,26921
8306.0703125,26932
8308.1875,26926
8310.09375,26927
8312.1015625,26930
8314.1171875,26927
8316.0625,26936
8318.015625,26942
8320.0546875,26932
8322.0546875,26935
8324.0703125,26904
8326.2109375,26908
8327.859375,26902
8329.703125,26919
8331.8203125,26939
8334.0390625,26926
8336.1484375,26914
8338.34375,26918
8339.9921875,26910
8341.953125,26898
8344.0078125,26903
8346.21875,26919
8347.9296875,26887
8349.796875,26889
8352.5,26895
8354.3203125,26918
8356.5078125,26913
8358.671875,26917
8360.8515625,26921
8362.4921875,26881
8366.2578125,26918
8368.3046875,26926
8370.3671875,26901
8372.1640625,26895
8374.6640625,26894
8376.5546875,26900
8378.3203125,26909
8380.5859375,26923
8384.6171875,26921
8386.6875,26918
8388.6953125,26925
8390.8828125,26927
8393.1171875,26921
8395.4296875,26916
8397.5859375,26922
8399.6875,26897
8401.3671875,26885
8403.109375,26896
8405.2890625,26905
8407.453125,26913
8409.6328125,26919
8411.7265625,26927
8413.8671875,26922
8415.90625,26896
8418.1953125,26919
8421.546875,26896
8423.71875,26894
8426.984375,26921
8430.7109375,26889
8432.609375,26905
8434.8359375,26933
8437.1015625,26933
8439.2578125,26883
8441.25,26894
8443.078125,26904
8445.390625,26890
8447.71875,26891
8450.9296875,26897
8453.2578125,26921
8455.4921875,26920
8457.7265625,26928
8459.96875,26924
8462.1015625,26891
8463.9609375,26886
8465.7578125,26905
8468.015625,26933
8470.4375,26926
8472.6875,26917
8474.9453125,26912
8477.1328125,26920
8479.453125,26922
8480.796875,26882
8483.1015625,26897
8485.3125,26885
8488.4375,26907
8490.5859375,26908
8492.78125,26921
8494.9453125,26921
8497.1953125,26915
8499.390625,26897
8501.578125,26898
8503.8828125,26925
8506.1171875,26908
8508.2890625,26880
8511.921875,26915
8514.1953125,26906
8516.4453125,26910
8518.6953125,26915
8520.921875,26903
8523.140625,26883
8524.875,26881
8526.6640625,26890
8528.9375,26873
8531.1796875,26891
8533.171875,26878
8535.1640625,26899
8537.15625,26927
8539.109375,26911
8541.0859375,26880
8542.7734375,26893
8544.5234375,26890
8546.671875,26893
8548.5625,26905
8550.6796875,26926
8552.59375,26917
8554.5625,26901
8556.1796875,26900
8557.8515625,26908
8559.890625,26908
8561.953125,26911
8563.59375,26903
8565.3359375,26925
8566.96875,26887
8568.7890625,26904
8570.859375,26913
8572.390625,26897
8574.9609375,26870
8576.7421875,26903
8578.140625,26899
8580.0,26882
8581.640625,26908
8583.359375,26938
8585.296875,26934
8587.234375,26919
8589.265625,26917
8590.828125,26907
8592.875,26906
8594.7578125,26902
8596.609375,26936
8598.4453125,26902
8600.828125,26942
8602.7734375,26921
8604.5546875,26890
8606.34375,26911
8608.0703125,26906
8610.0390625,26933
8612.03125,26950
8613.9140625,26898
8615.578125,26887
8617.234375,26907
8619.1953125,26948
8620.921875,26882
8622.7578125,26888
8624.515625,26948
8626.484375,26909
8628.203125,26902
8630.1953125,26917
8632.8984375,26933
8634.9296875,26916
8636.9609375,26917
8639.0234375,26901
8640.59375,26882
8642.5546875,26901
8644.609375,26911
8646.6640625,26891
8648.4296875,26910
8650.3203125,26928
8652.2421875,26918
8654.2109375,26920
8656.3359375,26943
8659.53125,26936
8661.515625,26918
8663.1640625,26904
8664.9453125,26912
8669.1484375,26925
8671.8125,26897
8673.53125,26920
8675.59375,26935
8677.2109375,26900
8678.9296875,26901
8681.0,26930
8683.1015625,26938
8685.1796875,26899
8686.8515625,26898
8688.703125,26928
8690.90625,26928
8692.671875,26898
8694.65625,26930
8696.890625,26917
8698.71875,26913
8700.59375,26935
8702.8359375,26935
8705.1171875,26921
8707.546875,26907
8709.15625,26913
8711.3125,26925
8712.859375,26902
8714.9921875,26898
8716.8125,26886
8718.953125,26908
8721.03125,26908
8722.7578125,26892
8724.4140625,26898
8726.359375,26867
8728.65625,26913
8730.96875,26909
8732.578125,26875
8734.7421875,26879
8737.5546875,26894
8739.6796875,26913
8741.7890625,26909
8743.953125,26897
8745.8828125,26905
8748.03125,26898
8749.5546875,26900
8751.8125,26911
8753.3359375,26887
8755.4921875,26910
8757.6015625,26918
8759.6640625,26913
8761.8125,26916
8763.9453125,26913
8766.0859375,26915
8769.171875,26875
8771.0625,26907
8773.1796875,26878
8775.15625,26875
8776.609375,26890
8779.296875,26893
8781.21875,26935
8783.0546875,26923
8784.8671875,26907
8787.5703125,26913
8789.78125,26911
8792.453125,26909
8794.6796875,26909
8796.8359375,26908
8798.734375,26874
8800.4765625,26880
8802.140625,26897
8804.21875,26886
8806.984375,26894
8809.0859375,26927
8811.1484375,26924
8813.1875,26905
8815.7265625,26878
8817.8828125,26890
8819.921875,26898
8822.0703125,26900
8824.1484375,26894
8825.9609375,26900
8828.4453125,26900
8830.53125,26900
8833.0546875,26892
8835.1640625,26923
8837.21875,26936
8839.203125,26928
8841.3203125,26934
8844.40625,26915
8846.421875,26905
8848.578125,26913
8850.9921875,26902
8853.1015625,26895
8855.203125,26903
8857.265625,26903
8859.3203125,26905
8861.0859375,26918
8863.140625,26930
8865.1953125,26936
8867.2578125,26937
8869.078125,26913
8871.03125,26929
8872.9296875,26930
8874.8046875,26914
8876.765625,26925
8878.875,26928
8881.0,26947
8882.9453125,26940
8885.2421875,26949
8886.9140625,26872
8888.828125,26918
8890.9453125,26911
8892.953125,26916
8895.40625,26902
8897.609375,26928
8899.515625,26876
8901.515625,26929
8903.84375,26945
8906.0,26920
8907.6796875,26920
8910.046875,26895
8912.3359375,26909
8914.2109375,26903
8916.5703125,26892
8918.90625,26921
8920.78125,26898
8922.90625,26896
8924.765625,26933
8926.4921875,26939
8928.34375,26931
8929.796875,26910
8931.8828125,26901
8933.71875,26916
8936.1484375,26920
8940.0,26918
8942.453125,26934
8944.3984375,26884
8946.3125,26920
8948.3125,26898
8950.1171875,26921
8952.3046875,26920
8954.265625,26890
8956.125,26890
8958.2890625,26951
8960.296875,27010
8962.3203125,27012
8965.3125,26896
8967.5703125,26884
8969.640625,26890
8971.6328125,26920
8973.5703125,26917
8976.2265625,26901
8977.890625,26880
8979.953125,26905
8981.6953125,26909
8983.46875,26902
8985.296875,26925
8986.96875,26906
8988.890625,26922
8990.9609375,26904
8992.96875,26885
8995.59375,26968
8997.453125,27014
8999.625,27011
9002.046875,27020
9004.5703125,27022
9007.1171875,27019
9009.296875,27015
9013.0,27015
9015.7109375,27027
9018.2109375,27040
9020.7890625,27035
9023.390625,27035
9025.96875,27034
9028.453125,27037
9031.15625,27038
9033.5546875,27051
9035.7265625,27055
9038.2421875,27049
9040.8515625,27046
9043.5390625,27045
9046.4765625,27045
9049.328125,27042
9051.9765625,27041
9054.8984375,27038
9057.8515625,27038
9060.625,27036
9063.2734375,27033
9066.15625,27035
9069.4296875,27034
9072.40625,27033
9075.5234375,27033
9078.5703125,27033
9081.671875,27034
9084.96875,27034
9088.109375,27034
9090.9375,27047
9093.859375,27049
9096.421875,27049
9099.03125,27048
9101.9140625,27049
9104.6953125,27045
9107.8359375,27045
9110.7109375,27046
9113.7421875,27044
9116.7578125,27049
9120.9453125,27049
9123.6484375,27046
9127.1796875,27031
9130.9453125,27047
9133.6640625,27018
9137.5390625,27015
9141.140625,27040
9143.4296875,27046
9145.6015625,27050
9147.7421875,27043
9149.40625,27042
9152.5625,27030
9154.5546875,27038
9156.890625,27043
9159.0546875,27026
9161.25,27028
9163.34375,27024
9169.078125,27041
9171.2109375,27034
9174.328125,27023
9176.625,27036
9178.734375,27029
9181.1875,27021
9183.34375,27032
9185.453125,27028
9187.5859375,27032
9189.359375,27031
9191.7734375,27031
9193.5703125,27037
9195.71875,27036
9197.7578125,27039
9200.0078125,27037
9202.140625,27034
9204.671875,27029
9206.46875,27030
9208.734375,27038
9211.0234375,27032
9213.3984375,27022
9215.8125,27020
9217.6953125,27035
9219.9296875,27038
9222.203125,27048
9224.875,27016
9227.34375,27023
9229.8203125,27058
9232.171875,27050
9234.296875,27052
9236.3828125,27056
9238.4140625,27043
9240.4140625,27046
9242.6796875,27043
9245.3125,27043
9247.75,27055
9250.1640625,27039
9252.609375,27045
9255.1015625,27042
9258.734375,27034
9261.234375,27044
9263.53125,27010
9266.5703125,26976
9268.7421875,26979
9271.890625,27010
9274.671875,27011
9277.5234375,27008
9281.21875,26914
9287.390625,27073
9289.8984375,27080
9292.3515625,27043
9295.2578125,27010
9297.4453125,26999
9300.046875,27033
9301.8359375,27002
9305.234375,27030
9308.0,27072
9311.140625,27040
9313.2890625,26986
9316.8359375,26905
9320.0390625,26883
9322.828125,26869
9326.328125,26875
9333.765625,26798
9337.0546875,26801
9340.9453125,26823
9343.5234375,26828
9345.5859375,26801
9349.8046875,26809
9353.4375,26771
9356.40625,26852
9358.3828125,27006
9360.3046875,27012
9362.390625,27009
9370.5078125,26726
9373.703125,26746
9376.4765625,26841
9378.9453125,26849
9381.953125,26819
9385.90625,26799
9389.1953125,26822
9394.8671875,27039
9397.6640625,27059
9400.1484375,26974
9403.171875,26966
9406.484375,27025
9408.2734375,26996
9410.984375,27028
9413.453125,27008
9415.3984375,26995
9417.3203125,26997
9420.140625,26996
9422.4921875,27005
9425.5703125,27000
9427.3671875,26997
9430.34375,26990
9433.203125,27007
9436.109375,27015
9439.640625,27006
9442.7890625,27013
9445.3359375,27020
9447.4453125,27015
9449.6640625,27032
9452.4609375,27039
9454.3671875,27024
9457.5078125,27050
9460.1171875,26979
9463.2578125,27009
9466.09375,27042
9469.1796875,27028
9471.8046875,27029
9474.7265625,27021
9477.8515625,27033
9480.921875,27012
9483.546875,27013
9486.3984375,27020
9489.1484375,34901
9492.09375,27016
9497.65625,26993
9499.875,27012
9502.0625,27024
9504.3125,27016
9506.9453125,27022
9508.7421875,27004
9510.53125,26973
9513.5625,27007
9515.9140625,27023
9519.140625,27000
9521.4140625,26993
9523.8515625,26993
9526.46875,27025
9528.6171875,27028
9535.2890625,27028
9537.9765625,27019
9541.2890625,27036
9544.046875,27033
9546.203125,27037
9548.2578125,27029
9550.5546875,27023
9552.703125,27037
9555.4921875,27029
9558.1875,27020
9561.9453125,27013
9565.8125,27029
9570.078125,27017
9572.4375,26979
9576.1875,27025
9578.8359375,27015
9581.25,27005
9583.78125,27021
9586.25,26993
9588.6015625,27036
9591.2890625,26997
9594.125,27022
9596.296875,27023
9598.5859375,27025
9602.1171875,27024
9604.2109375,27005
9607.46875,26997
9612.9765625,27007
9615.25,34881
9616.90625,27341
9619.390625,34827
9621.3828125,27255
9625.2890625,26964
9628.1953125,27004
9634.9140625,27001
9638.3125,27005
9641.2578125,27008
9644.3671875,27009
9646.953125,26993
9651.9609375,27006
9655.90625,27362
9659.171875,26916
9662.0,27000
9664.46875,26964
9667.5703125,26985
9669.9296875,26977
9674.921875,27043
9677.7421875,27048
9683.109375,27050
9686.0,27042
9689.4609375,27042
9691.7734375,27044
9694.046875,27039
9696.3203125,27038
9700.0390625,27002
9703.3046875,27026
9706.21875,27050
9709.359375,27032
9712.0234375,27070
9715.0078125,27043
9718.140625,27041
9721.765625,27043
9726.46875,27136
9732.3828125,27070
9738.171875,27003
9740.5390625,26977
9744.203125,26989
9749.8359375,26930
9754.5234375,27057
9758.1875,27013
9763.5625,26845
9766.8046875,26901
9769.3984375,26916
9772.640625,26917
9775.5625,26925
9778.109375,26940
9780.7265625,26960
9783.6953125,26973
9786.1328125,26926
9789.0703125,26939
9792.2109375,26933
9795.9765625,26917
9798.5390625,26926
9801.328125,26925
9804.234375,26909
9806.7265625,26951
9809.40625,27009
9812.2109375,27005
9816.3359375,26986
9819.9296875,27028
9823.6875,26954
9829.2578125,27021
9831.875,27004
9834.6015625,27001
9840.0625,26900
9845.1328125,26879
9849.1796875,26981
9852.2578125,26967
9855.625,26979
9858.2421875,26956
9860.671875,26992
9863.5703125,27024
9866.453125,27016
9868.921875,27044
9871.390625,26962
9874.7890625,26957
9878.2421875,26974
9880.3046875,27015
9883.9140625,27004
9886.890625,27025
9889.5234375,27039
9891.9140625,26985
9894.78125,26995
9897.9765625,27004
9903.9375,27093
9910.375,26997
9912.9296875,26994
9916.359375,27019
9919.3984375,27043
9925.3828125,27051
9929.9140625,26988
9932.203125,27014
9936.5078125,26968
9940.0,26999
9943.546875,27015
9946.703125,27074
9949.5,26992
9952.5234375,27018
9956.0,27032
9959.0390625,27040
9962.359375,26961
9964.5,26949
9968.2109375,26904
9971.0390625,26914
9974.15625,26913
9977.0234375,26913
9982.1640625,26894
9985.4296875,26899
9988.3359375,26917
9990.65625,26916
9993.65625,26906
9996.5,26897
9999.234375,26911
10002.4453125,26910
10005.0546875,26937
10008.4921875,26881
10011.390625,26869
10020.8984375,26897
10023.921875,26926
10027.6953125,26878
10030.78125,34642
10034.3359375,26973
10037.6484375,26971
10040.703125,26952
10044.3046875,26917
10047.6015625,26920
10050.9765625,26914
10054.6015625,26914
10058.234375,26911
10061.8984375,26918
10065.3359375,26910
10069.0234375,26932
10073.8359375,26907
10077.609375,26902
10082.2265625,26886
10086.15625,26886
10090.28125,26889
10094.484375,26891
10098.265625,26892
10102.4921875,26891
10106.5390625,26888
10110.6640625,26891
10114.953125,26889
10118.6796875,26888
10122.9609375,26886
10126.8359375,26888
10130.828125,26887
10134.9296875,26889
10138.9765625,26890
10143.25,26891
10147.6328125,26887
10151.390625,26887
10155.625,26888
10160.03125,26888
10164.46875,26891
10168.4453125,26890
10172.0234375,26891
10176.046875,26889
10180.7109375,26891
10184.953125,26892
10189.015625,26893
10193.109375,26892
10197.21875,26892
10201.578125,26892
10205.953125,26891
10209.640625,26895
10213.6953125,26895
10217.875,26896
10222.546875,26896
10226.1640625,26896
10229.921875,26897
10233.9140625,26897
10237.8671875,26896
10242.5546875,26898
10246.28125,26899
10250.4765625,26899
10254.5,26901
10257.921875,26898
10261.8984375,26900
10265.7109375,26900
10269.3671875,26900
10273.34375,26902
10276.78125,26907
10280.9609375,26908
10284.984375,26906
10288.953125,26906
10292.953125,26905
10297.1953125,26906
10301.296875,26907
10304.828125,26907
10309.1328125,26907
10313.171875,26909
10317.6171875,26909
10321.6640625,26910
10325.0390625,26909
10329.046875,26910
10332.625,26909
10337.234375,26911
10341.25,26909
10345.671875,26909
10349.875,26910
10353.9921875,26910
10358.390625,26910
10362.46875,26910
10366.6875,26910
10371.0546875,26910
10376.9765625,26907
10381.625,26908
10385.859375,26908
10390.2109375,26909
10394.671875,26907
10399.015625,26910
10403.3359375,26909
10407.9609375,26910
10412.4375,26912
10421.625,26900
10426.671875,26901
10432.046875,26902
10436.5078125,26904
10440.640625,26907
10442.9765625,26909
10446.6953125,26914
10448.9296875,26887
10454.046875,26867
10458.140625,26869
10461.734375,26867
10465.8203125,26871
10469.9609375,26869
10474.0703125,26868
10478.75,26868
10483.1015625,26869
10487.1640625,26869
10491.3125,26869
10495.640625,26872
10499.9296875,26859
10504.4453125,26862
10508.859375,26861
10512.421875,26863
10516.625,26863
10521.0625,26863
10525.265625,26863
10529.8203125,26865
10533.859375,26865
10538.609375,26865
10542.40625,26866
10546.5625,26864
10550.5625,26866
10554.6484375,26865
10558.9609375,26866
10563.2890625,26866
10567.6953125,26867
10572.1171875,26867
10577.140625,26871
10580.359375,26867
10585.0625,26868
10588.796875,26868
10593.03125,26869
10597.09375,26870
10601.25,26869
10605.359375,26870
10609.3984375,26868
10613.359375,26869
10617.609375,26870
10621.5234375,26870
10625.625,26872
10629.7265625,26872
10633.90625,26870
10637.609375,26868
10642.390625,26869
10646.6875,26871
10650.8671875,26873
10655.0078125,26873
10659.390625,26873
10663.953125,26873
10668.2734375,26872
10672.6875,26871
10676.4453125,26872
10680.796875,26870
10685.0546875,26871
10690.625,26868
10696.0703125,26870
10700.65625,26871
10704.9609375,26872
10709.6796875,26873
10714.1484375,26874
