time [s],minute_ventilation_raw [ml/min] (/api/datatype/36/)
6746.00000000,2031.84000
6747.00000000,2031.84000
6748.00000000,2031.84000
6749.00000000,2031.84000
6750.00000000,2031.84000
6751.00000000,2031.84000
6752.00000000,2031.84000
6753.00000000,2031.84000
6754.00000000,2031.84000
6755.00000000,2031.84000
6756.00000000,2031.84000
6757.00000000,1779.52000
6758.00000000,1779.52000
6759.00000000,1779.52000
6760.00000000,1779.52000
6761.00000000,1779.52000
6762.00000000,1779.52000
6763.00000000,1779.52000
6764.00000000,1009.28000
6765.00000000,1009.28000
6766.00000000,1009.28000
6767.00000000,1009.28000
6768.00000000,1009.28000
6769.00000000,1009.28000
6770.00000000,1009.28000
6771.00000000,1009.28000
6772.00000000,1009.28000
6773.00000000,1009.28000
6774.00000000,1009.28000
6775.00000000,1035.84000
6776.00000000,1035.84000
6777.00000000,1035.84000
6778.00000000,1035.84000
6779.00000000,1035.84000
6780.00000000,1035.84000
6781.00000000,1035.84000
6782.00000000,982.72000
6783.00000000,982.72000
6784.00000000,982.72000
6785.00000000,982.72000
6786.00000000,982.72000
6787.00000000,982.72000
6788.00000000,982.72000
6789.00000000,982.72000
6790.00000000,982.72000
6791.00000000,982.72000
6792.00000000,982.72000
6793.00000000,982.72000
6794.00000000,982.72000
6795.00000000,982.72000
6796.00000000,982.72000
6797.00000000,982.72000
6798.00000000,982.72000
6799.00000000,982.72000
6800.00000000,982.72000
6801.00000000,982.72000
6802.00000000,982.72000
6803.00000000,982.72000
6804.00000000,982.72000
6805.00000000,1181.92000
6806.00000000,1181.92000
6807.00000000,1181.92000
6808.00000000,1181.92000
6809.00000000,1181.92000
6810.00000000,1181.92000
6811.00000000,1181.92000
6812.00000000,1181.92000
6813.00000000,1181.92000
6814.00000000,1181.92000
6815.00000000,1181.92000
6816.00000000,1567.04000
6817.00000000,1567.04000
6818.00000000,1567.04000
6819.00000000,1567.04000
6820.00000000,1567.04000
6821.00000000,1567.04000
6822.00000000,1567.04000
6823.00000000,1567.04000
6824.00000000,1567.04000
6825.00000000,1567.04000
6826.00000000,2908.32000
6827.00000000,2908.32000
6828.00000000,2908.32000
6829.00000000,2908.32000
6830.00000000,2908.32000
6831.00000000,2908.32000
6832.00000000,2988.00000
6833.00000000,2988.00000
6834.00000000,2988.00000
6835.00000000,2988.00000
6836.00000000,2988.00000
6837.00000000,2988.00000
6838.00000000,2988.00000
6839.00000000,2988.00000
6840.00000000,2988.00000
6841.00000000,2988.00000
6842.00000000,2988.00000
6843.00000000,4010.56000
6844.00000000,4010.56000
6845.00000000,4010.56000
6846.00000000,4010.56000
6847.00000000,4010.56000
6848.00000000,4010.56000
6849.00000000,4010.56000
6850.00000000,4010.56000
6851.00000000,4010.56000
6852.00000000,4010.56000
6853.00000000,4010.56000
6854.00000000,4010.56000
6855.00000000,5219.04000
6856.00000000,5219.04000
6857.00000000,5219.04000
6858.00000000,5219.04000
6859.00000000,5219.04000
6860.00000000,5219.04000
6861.00000000,5219.04000
6862.00000000,5219.04000
6863.00000000,5219.04000
6864.00000000,5219.04000
6865.00000000,5219.04000
6866.00000000,5219.04000
6867.00000000,5219.04000
6868.00000000,5219.04000
6869.00000000,5391.68000
6870.00000000,5391.68000
6871.00000000,5391.68000
6872.00000000,5391.68000
6873.00000000,5391.68000
6874.00000000,5391.68000
6875.00000000,5391.68000
6876.00000000,5856.48000
6877.00000000,5856.48000
6878.00000000,5856.48000
6879.00000000,5856.48000
6880.00000000,5856.48000
6881.00000000,5856.48000
6882.00000000,5856.48000
6883.00000000,5856.48000
6884.00000000,5856.48000
6885.00000000,5856.48000
6886.00000000,5856.48000
6887.00000000,5856.48000
6888.00000000,5856.48000
6889.00000000,5856.48000
6890.00000000,5856.48000
6891.00000000,5856.48000
6892.00000000,5856.48000
6893.00000000,5856.48000
6894.00000000,5856.48000
6895.00000000,5856.48000
6896.00000000,5165.92000
6897.00000000,5165.92000
6898.00000000,5165.92000
6899.00000000,5165.92000
6900.00000000,5165.92000
6901.00000000,5165.92000
6902.00000000,5165.92000
6903.00000000,5165.92000
6904.00000000,5165.92000
6905.00000000,5165.92000
6906.00000000,5165.92000
6907.00000000,5165.92000
6908.00000000,5165.92000
6909.00000000,5165.92000
6910.00000000,5165.92000
6911.00000000,4196.48000
6912.00000000,4196.48000
6913.00000000,4196.48000
6914.00000000,4196.48000
6915.00000000,4196.48000
6916.00000000,4196.48000
6917.00000000,4196.48000
6918.00000000,4196.48000
6919.00000000,4196.48000
6920.00000000,4196.48000
6921.00000000,4196.48000
6922.00000000,4913.60000
6923.00000000,4913.60000
6924.00000000,4913.60000
6925.00000000,4913.60000
6926.00000000,4913.60000
6927.00000000,4913.60000
6928.00000000,4648.00000
6929.00000000,4648.00000
6930.00000000,4648.00000
6931.00000000,4648.00000
6932.00000000,4648.00000
6933.00000000,4648.00000
6934.00000000,4648.00000
6935.00000000,4648.00000
6936.00000000,4648.00000
6937.00000000,4648.00000
6938.00000000,4648.00000
6939.00000000,4648.00000
6940.00000000,4648.00000
6941.00000000,4648.00000
6942.00000000,4648.00000
6943.00000000,4648.00000
6944.00000000,4648.00000
6945.00000000,3333.28000
6946.00000000,3333.28000
6947.00000000,3333.28000
6948.00000000,3333.28000
6949.00000000,3333.28000
6950.00000000,4727.68000
6951.00000000,4727.68000
6952.00000000,4727.68000
6953.00000000,4727.68000
6954.00000000,4727.68000
6955.00000000,4727.68000
6956.00000000,4727.68000
6957.00000000,4727.68000
6958.00000000,4727.68000
6959.00000000,4727.68000
6960.00000000,4727.68000
6961.00000000,4727.68000
6962.00000000,4727.68000
6963.00000000,4727.68000
6964.00000000,4727.68000
6965.00000000,4727.68000
6966.00000000,4727.68000
6967.00000000,4727.68000
6968.00000000,4727.68000
6969.00000000,4727.68000
6970.00000000,4727.68000
6971.00000000,4727.68000
6972.00000000,4727.68000
6973.00000000,4727.68000
6974.00000000,4727.68000
6975.00000000,5590.88000
6976.00000000,5590.88000
6977.00000000,5590.88000
6978.00000000,5590.88000
6979.00000000,5590.88000
6980.00000000,5590.88000
6981.00000000,5590.88000
6982.00000000,5590.88000
6983.00000000,6294.72000
6984.00000000,6294.72000
6985.00000000,6294.72000
6986.00000000,6294.72000
6987.00000000,6294.72000
6988.00000000,6852.48000
6989.00000000,6852.48000
6990.00000000,6852.48000
6991.00000000,6852.48000
6992.00000000,6427.52000
6993.00000000,6427.52000
6994.00000000,6427.52000
6995.00000000,6427.52000
6996.00000000,6427.52000
6997.00000000,6387.68000
6998.00000000,6387.68000
6999.00000000,6387.68000
7000.00000000,6387.68000
7001.00000000,6387.68000
7002.00000000,8339.84000
7003.00000000,8339.84000
7004.00000000,8339.84000
7005.00000000,8339.84000
7006.00000000,8339.84000
7007.00000000,8339.84000
7008.00000000,8339.84000
7009.00000000,8339.84000
7010.00000000,6188.48000
7011.00000000,6188.48000
7012.00000000,6188.48000
7013.00000000,6188.48000
7014.00000000,6188.48000
7015.00000000,6188.48000
7016.00000000,6188.48000
7017.00000000,6188.48000
7018.00000000,6188.48000
7019.00000000,6188.48000
7020.00000000,6188.48000
7021.00000000,4223.04000
7022.00000000,4223.04000
7023.00000000,4223.04000
7024.00000000,4223.04000
7025.00000000,4223.04000
7026.00000000,4223.04000
7027.00000000,4223.04000
7028.00000000,4223.04000
7029.00000000,4223.04000
7030.00000000,3877.76000
7031.00000000,3877.76000
7032.00000000,3877.76000
7033.00000000,3984.00000
7034.00000000,3984.00000
7035.00000000,3984.00000
7036.00000000,3984.00000
7037.00000000,3984.00000
7038.00000000,3984.00000
7039.00000000,3984.00000
7040.00000000,3984.00000
7041.00000000,3984.00000
7042.00000000,3984.00000
7043.00000000,3984.00000
7044.00000000,3984.00000
7045.00000000,3984.00000
7046.00000000,3984.00000
7047.00000000,3984.00000
7048.00000000,3984.00000
7049.00000000,3984.00000
7050.00000000,3984.00000
7051.00000000,2881.76000
7052.00000000,2881.76000
7053.00000000,2881.76000
7054.00000000,2881.76000
7055.00000000,2881.76000
7056.00000000,2881.76000
7057.00000000,2881.76000
7058.00000000,2881.76000
7059.00000000,2589.60000
7060.00000000,2589.60000
7061.00000000,2589.60000
7062.00000000,2589.60000
7063.00000000,2589.60000
7064.00000000,2589.60000
7065.00000000,2589.60000
7066.00000000,2589.60000
7067.00000000,1912.32000
7068.00000000,1912.32000
7069.00000000,1912.32000
7070.00000000,1912.32000
7071.00000000,1912.32000
7072.00000000,2031.84000
7073.00000000,2031.84000
7074.00000000,2031.84000
7075.00000000,2031.84000
7076.00000000,2031.84000
7077.00000000,2031.84000
7078.00000000,2031.84000
7079.00000000,2031.84000
7080.00000000,2031.84000
7081.00000000,2031.84000
7082.00000000,2031.84000
7083.00000000,2031.84000
7084.00000000,2031.84000
7085.00000000,2031.84000
7086.00000000,2031.84000
7087.00000000,1832.64000
7088.00000000,1832.64000
7089.00000000,1832.64000
7090.00000000,1832.64000
7091.00000000,1792.80000
7092.00000000,1792.80000
7093.00000000,1792.80000
7094.00000000,2815.36000
7095.00000000,2815.36000
7096.00000000,2815.36000
7097.00000000,2815.36000
7098.00000000,2815.36000
7099.00000000,2815.36000
7100.00000000,2815.36000
7101.00000000,2815.36000
7102.00000000,2815.36000
7103.00000000,2815.36000
7104.00000000,2815.36000
7105.00000000,2815.36000
7106.00000000,2815.36000
7107.00000000,2815.36000
7108.00000000,2815.36000
7109.00000000,2815.36000
7110.00000000,2815.36000
7111.00000000,2815.36000
7112.00000000,2815.36000
7113.00000000,2815.36000
7114.00000000,2815.36000
7115.00000000,2815.36000
7116.00000000,2815.36000
7117.00000000,2815.36000
7118.00000000,3984.00000
7119.00000000,3984.00000
7120.00000000,3984.00000
7121.00000000,3984.00000
7122.00000000,3984.00000
7123.00000000,3984.00000
7124.00000000,3984.00000
7125.00000000,3984.00000
7126.00000000,3984.00000
7127.00000000,3984.00000
7128.00000000,3984.00000
7129.00000000,3984.00000
7130.00000000,3984.00000
7131.00000000,3984.00000
7132.00000000,3984.00000
7133.00000000,3984.00000
7134.00000000,3984.00000
7135.00000000,3984.00000
7136.00000000,3984.00000
7137.00000000,4355.84000
7138.00000000,4355.84000
7139.00000000,4355.84000
7140.00000000,4355.84000
7141.00000000,4355.84000
7142.00000000,4355.84000
7143.00000000,4448.80000
7144.00000000,4448.80000
7145.00000000,4448.80000
7146.00000000,4448.80000
7147.00000000,4448.80000
7148.00000000,4448.80000
7149.00000000,4448.80000
7150.00000000,4448.80000
7151.00000000,5139.36000
7152.00000000,5139.36000
7153.00000000,5139.36000
7154.00000000,5139.36000
7155.00000000,5139.36000
7156.00000000,5139.36000
7157.00000000,5139.36000
7158.00000000,5378.40000
7159.00000000,5378.40000
7160.00000000,5378.40000
7161.00000000,5378.40000
7162.00000000,5378.40000
7163.00000000,5378.40000
7164.00000000,5378.40000
7165.00000000,5378.40000
7166.00000000,5378.40000
7167.00000000,5378.40000
7168.00000000,5378.40000
7169.00000000,5378.40000
7170.00000000,4873.76000
7171.00000000,4873.76000
7172.00000000,4873.76000
7173.00000000,4873.76000
7174.00000000,4873.76000
7175.00000000,4873.76000
7176.00000000,5418.24000
7177.00000000,5418.24000
7178.00000000,5418.24000
7179.00000000,5418.24000
7180.00000000,5418.24000
7181.00000000,5418.24000
7182.00000000,5418.24000
7183.00000000,5418.24000
7184.00000000,5418.24000
7185.00000000,5418.24000
7186.00000000,5418.24000
7187.00000000,5418.24000
7188.00000000,5418.24000
7189.00000000,5418.24000
7190.00000000,5418.24000
7191.00000000,5418.24000
7192.00000000,5418.24000
7193.00000000,5418.24000
7194.00000000,5418.24000
7195.00000000,5418.24000
7196.00000000,4395.68000
7197.00000000,4395.68000
7198.00000000,4395.68000
7199.00000000,4395.68000
7200.00000000,4395.68000
7201.00000000,4395.68000
7202.00000000,4395.68000
7203.00000000,4395.68000
7204.00000000,4395.68000
7205.00000000,4395.68000
7206.00000000,4395.68000
7207.00000000,4395.68000
7208.00000000,3731.68000
7209.00000000,3731.68000
7210.00000000,3731.68000
7211.00000000,3731.68000
7212.00000000,3731.68000
7213.00000000,3731.68000
7214.00000000,3731.68000
7215.00000000,3731.68000
7216.00000000,3731.68000
7217.00000000,3731.68000
7218.00000000,3731.68000
7219.00000000,3731.68000
7220.00000000,3731.68000
7221.00000000,3731.68000
7222.00000000,3731.68000
7223.00000000,3731.68000
7224.00000000,3731.68000
7225.00000000,3731.68000
7226.00000000,3731.68000
7227.00000000,3731.68000
7228.00000000,3731.68000
7229.00000000,3731.68000
7230.00000000,3731.68000
7231.00000000,3731.68000
7232.00000000,3731.68000
7233.00000000,3731.68000
7234.00000000,3731.68000
7235.00000000,2934.88000
7236.00000000,2934.88000
7237.00000000,2934.88000
7238.00000000,2934.88000
7239.00000000,2934.88000
7240.00000000,2934.88000
7241.00000000,2934.88000
7242.00000000,2934.88000
7243.00000000,2934.88000
7244.00000000,2934.88000
