time [s],inspiration_epoch [na] (/api/datatype/34/)
4664.00000000,16242
4665.00000000,16235
4667.00000000,16244
4667.00000000,16237
4668.00000000,16239
4669.00000000,16250
4670.00000000,16258
4671.00000000,16285
4672.00000000,16291
4673.00000000,16289
4674.00000000,16293
4675.00000000,16289
4676.00000000,16302
4677.00000000,16293
4678.00000000,16303
4679.00000000,16308
4680.00000000,16295
4680.00000000,16279
4681.00000000,16281
4683.00000000,16286
4684.00000000,16287
4685.00000000,16258
4686.00000000,16234
4688.00000000,16230
4689.00000000,16244
4691.00000000,16247
4692.00000000,16243
4693.00000000,16291
4694.00000000,16264
4695.00000000,16260
4697.00000000,16280
4698.00000000,16279
4700.00000000,16289
4701.00000000,16279
4702.00000000,16290
4703.00000000,16287
4705.00000000,16284
4706.00000000,16290
4707.00000000,16304
4708.00000000,16292
4709.00000000,16293
4710.00000000,16294
4712.00000000,16307
4712.00000000,16309
4713.00000000,16323
4715.00000000,16312
4716.00000000,16309
4717.00000000,16310
4718.00000000,16311
4719.00000000,16309
4721.00000000,16315
4722.00000000,16309
4723.00000000,16302
4724.00000000,16305
4725.00000000,16308
4726.00000000,16304
4727.00000000,16315
4729.00000000,16292
4729.00000000,16318
4731.00000000,16311
4732.00000000,16308
4733.00000000,16310
4734.00000000,16308
4735.00000000,16314
4736.00000000,16314
4737.00000000,16317
4738.00000000,16315
4740.00000000,16309
4741.00000000,16317
4742.00000000,16297
4743.00000000,16290
4743.00000000,16278
4745.00000000,16306
4746.00000000,16306
4747.00000000,16300
4748.00000000,16288
4749.00000000,16304
4750.00000000,16302
4751.00000000,16312
4753.00000000,16309
4754.00000000,16307
4755.00000000,16309
4756.00000000,16310
4757.00000000,16317
4758.00000000,16305
4759.00000000,16320
4760.00000000,16309
4762.00000000,16313
4763.00000000,16315
4764.00000000,16309
4765.00000000,16315
4767.00000000,16313
4768.00000000,16309
4770.00000000,16309
4770.00000000,16316
4772.00000000,16317
4774.00000000,16318
4775.00000000,16315
4776.00000000,16313
4778.00000000,16299
4779.00000000,16308
4781.00000000,16315
4782.00000000,16306
4783.00000000,16319
4784.00000000,16310
4785.00000000,16321
4787.00000000,16324
4788.00000000,16314
4789.00000000,16310
4790.00000000,16316
4792.00000000,16321
4793.00000000,16311
4794.00000000,16319
4795.00000000,16317
4796.00000000,16315
4798.00000000,16319
4799.00000000,16310
4800.00000000,16319
4801.00000000,16321
4803.00000000,16314
4804.00000000,16306
4805.00000000,16297
4806.00000000,16297
4808.00000000,16311
4809.00000000,16313
4811.00000000,16306
4812.00000000,16309
4814.00000000,16289
4814.00000000,16310
4816.00000000,16304
4817.00000000,16318
4819.00000000,16321
4821.00000000,16316
4822.00000000,16310
4824.00000000,16316
4825.00000000,16289
4829.00000000,16177
4830.00000000,16179
4831.00000000,16180
4832.00000000,16177
4834.00000000,16276
4838.00000000,16173
4839.00000000,16169
4840.00000000,16174
4842.00000000,16176
4843.00000000,16170
4844.00000000,16184
4874.00000000,16308
4878.00000000,16309
4883.00000000,16309
4889.00000000,16312
4893.00000000,16314
4899.00000000,16313
4902.00000000,16310
4905.00000000,16307
4909.00000000,16318
4912.00000000,16318
4916.00000000,16315
4918.00000000,16289
4920.00000000,16284
4921.00000000,16291
4924.00000000,16316
4925.00000000,16302
4926.00000000,16302
4927.00000000,16318
4928.00000000,16318
4929.00000000,16308
4930.00000000,16312
4931.00000000,16304
4932.00000000,16313
4933.00000000,16309
4935.00000000,16316
4936.00000000,16302
4937.00000000,16310
4939.00000000,16315
4940.00000000,16310
4941.00000000,16311
4943.00000000,16300
4944.00000000,16307
4945.00000000,16319
4946.00000000,16315
4947.00000000,16302
4948.00000000,16313
4949.00000000,16306
4950.00000000,16313
4951.00000000,16308
4953.00000000,16309
4954.00000000,16313
4955.00000000,16308
4956.00000000,16303
4957.00000000,16307
4958.00000000,16306
4959.00000000,16310
4961.00000000,16309
4962.00000000,16318
4963.00000000,16312
4965.00000000,16322
4968.00000000,16311
4969.00000000,16315
4970.00000000,16318
4971.00000000,16316
4972.00000000,16306
4974.00000000,16314
4975.00000000,16313
4977.00000000,16310
4978.00000000,16315
4980.00000000,16318
4981.00000000,16308
4982.00000000,16304
4983.00000000,16315
4984.00000000,16305
4986.00000000,16313
4988.00000000,16288
4989.00000000,16305
4991.00000000,16314
4992.00000000,16308
4994.00000000,16314
4995.00000000,16311
4996.00000000,16305
4998.00000000,16309
5000.00000000,16314
5002.00000000,16309
5003.00000000,16310
5004.00000000,16308
5006.00000000,16307
5008.00000000,16314
5009.00000000,16313
5010.00000000,16300
5012.00000000,16312
5013.00000000,16302
5014.00000000,16316
5016.00000000,16300
5016.00000000,16313
5018.00000000,16293
5019.00000000,16306
5020.00000000,16302
5022.00000000,16307
5023.00000000,16309
5024.00000000,16318
5026.00000000,16312
5027.00000000,16312
5028.00000000,16305
5029.00000000,16316
5030.00000000,16314
5031.00000000,16316
5033.00000000,16315
5034.00000000,16314
5035.00000000,16307
5036.00000000,16313
5037.00000000,16305
5038.00000000,16308
5039.00000000,16314
5040.00000000,16306
5042.00000000,16315
5043.00000000,16320
5044.00000000,16314
5046.00000000,16317
5046.00000000,16303
5048.00000000,16306
5048.00000000,16298
5049.00000000,16307
5050.00000000,16317
5052.00000000,16318
5053.00000000,16311
5054.00000000,16334
5055.00000000,16314
5056.00000000,16309
5057.00000000,16320
5059.00000000,16316
5060.00000000,16309
5061.00000000,16315
5062.00000000,16291
5063.00000000,16309
5064.00000000,16303
5065.00000000,16310
5066.00000000,16312
5068.00000000,16309
5069.00000000,16304
5070.00000000,16313
5071.00000000,16320
5072.00000000,16307
5073.00000000,16315
5074.00000000,16303
5075.00000000,16310
5076.00000000,16304
5076.00000000,16304
5077.00000000,16315
5079.00000000,16311
5081.00000000,16290
5082.00000000,16295
5083.00000000,16287
5084.00000000,16319
5085.00000000,16327
5086.00000000,16311
5087.00000000,16298
5089.00000000,16297
5090.00000000,16314
5091.00000000,16305
5092.00000000,16317
5093.00000000,16307
5094.00000000,16309
5095.00000000,16321
5098.00000000,16311
5100.00000000,16302
5101.00000000,16306
5102.00000000,16314
5103.00000000,16311
5104.00000000,16308
5105.00000000,16317
5106.00000000,16311
5107.00000000,16310
5109.00000000,16315
5110.00000000,16308
5111.00000000,16300
5112.00000000,16309
5113.00000000,16310
5114.00000000,16322
5115.00000000,16311
5116.00000000,16316
5117.00000000,16320
5118.00000000,16308
5119.00000000,16311
5120.00000000,16308
5122.00000000,16305
5123.00000000,16311
5124.00000000,16307
5125.00000000,16320
5126.00000000,16309
5127.00000000,16308
5129.00000000,16310
5130.00000000,16306
5131.00000000,16315
5132.00000000,16305
5133.00000000,16307
5134.00000000,16304
5135.00000000,16294
5137.00000000,16287
5137.00000000,16306
5138.00000000,16320
5141.00000000,16292
5141.00000000,16298
5143.00000000,16318
5143.00000000,16308
5145.00000000,16309
5146.00000000,16290
5147.00000000,16289
5148.00000000,16312
5149.00000000,16317
5151.00000000,16320
5152.00000000,16324
5153.00000000,16321
5154.00000000,16303
5156.00000000,16311
5157.00000000,16306
5158.00000000,16315
5160.00000000,16319
5161.00000000,16327
5162.00000000,16314
5164.00000000,16319
5165.00000000,16313
5167.00000000,16307
5168.00000000,16306
5170.00000000,16316
5171.00000000,16314
5172.00000000,16320
5173.00000000,16317
5176.00000000,16224
5178.00000000,16249
5182.00000000,16316
5184.00000000,16312
5185.00000000,16310
5187.00000000,16316
5189.00000000,16313
5190.00000000,16313
5191.00000000,16312
5192.00000000,16307
5193.00000000,16315
5194.00000000,16310
5195.00000000,16319
5197.00000000,16314
5198.00000000,16316
5199.00000000,16312
5200.00000000,16315
5201.00000000,16300
5202.00000000,16303
5203.00000000,16300
5205.00000000,16291
5206.00000000,16303
5206.00000000,16301
5208.00000000,16317
5209.00000000,16316
5210.00000000,16312
5212.00000000,16306
5213.00000000,16313
5214.00000000,16310
5216.00000000,16313
5217.00000000,16311
5218.00000000,16306
5219.00000000,16314
5220.00000000,16311
5221.00000000,16310
5222.00000000,16314
5223.00000000,16315
5224.00000000,16307
5226.00000000,16315
5227.00000000,16309
5228.00000000,16321
5229.00000000,16312
5230.00000000,16320
5231.00000000,16311
5232.00000000,16324
5233.00000000,16321
5235.00000000,16316
5236.00000000,16308
5237.00000000,16313
5238.00000000,16307
5239.00000000,16301
5240.00000000,16308
5241.00000000,16307
5242.00000000,16307
5243.00000000,16309
5244.00000000,16307
5245.00000000,16301
5246.00000000,16312
5247.00000000,16311
5248.00000000,16306
5250.00000000,16300
5250.00000000,16296
5252.00000000,16311
5253.00000000,16317
5254.00000000,16304
5254.00000000,16302
5255.00000000,16317
5256.00000000,16311
5257.00000000,16300
5258.00000000,16322
5259.00000000,16316
5260.00000000,16303
5261.00000000,16304
5262.00000000,16318
5264.00000000,16324
5265.00000000,16305
5266.00000000,16315
5267.00000000,16315
5268.00000000,16311
5269.00000000,16316
5270.00000000,16306
5271.00000000,16312
5272.00000000,16311
5274.00000000,16305
5274.00000000,16296
5275.00000000,16312
5277.00000000,16322
5278.00000000,16311
5279.00000000,16323
5279.00000000,16313
5280.00000000,16299
5281.00000000,16310
5282.00000000,16320
5283.00000000,16305
5284.00000000,16294
5286.00000000,16320
5287.00000000,16293
5288.00000000,16268
5290.00000000,16302
5291.00000000,16304
5293.00000000,16313
5293.00000000,16315
5295.00000000,16317
5296.00000000,16311
5297.00000000,16310
5299.00000000,16298
5300.00000000,16313
5301.00000000,16302
5302.00000000,16316
5302.00000000,16310
5304.00000000,16318
5305.00000000,16312
5306.00000000,16303
5307.00000000,16318
5309.00000000,16315
5310.00000000,16311
5311.00000000,16322
5312.00000000,16321
5313.00000000,16320
5314.00000000,16330
5316.00000000,16318
5317.00000000,16313
5318.00000000,16320
5319.00000000,16312
5320.00000000,16308
5321.00000000,16312
5322.00000000,16317
5323.00000000,16316
5324.00000000,16320
5325.00000000,16314
5327.00000000,16303
5328.00000000,16309
5329.00000000,16326
5330.00000000,16305
5331.00000000,16315
5332.00000000,16318
5333.00000000,16321
5334.00000000,16317
5336.00000000,16324
5337.00000000,16324
5338.00000000,16318
5339.00000000,16322
5340.00000000,16315
5342.00000000,16316
5343.00000000,16320
5344.00000000,16320
5345.00000000,16323
5347.00000000,16317
5348.00000000,16310
5349.00000000,16311
5350.00000000,16311
5351.00000000,16305
5352.00000000,16306
5353.00000000,16317
5354.00000000,16307
5355.00000000,16310
5357.00000000,16316
5358.00000000,16310
5359.00000000,16310
5360.00000000,16313
5361.00000000,16313
5363.00000000,16313
5364.00000000,16312
5365.00000000,16311
5366.00000000,16312
5367.00000000,16309
5368.00000000,16317
5369.00000000,16313
5370.00000000,16320
5372.00000000,16324
5373.00000000,16314
5374.00000000,16315
5376.00000000,16325
5378.00000000,16311
5379.00000000,16316
5380.00000000,16319
5381.00000000,16280
5383.00000000,16285
5384.00000000,16322
5385.00000000,16319
5387.00000000,16307
5388.00000000,16313
5389.00000000,16320
5391.00000000,16315
5392.00000000,16280
5393.00000000,16281
5395.00000000,16296
5396.00000000,16281
5397.00000000,16281
5399.00000000,16258
5400.00000000,16250
5402.00000000,16253
5406.00000000,16154
5407.00000000,16144
5409.00000000,16145
5411.00000000,16140
5413.00000000,16138
5415.00000000,16146
5416.00000000,16188
5417.00000000,16261
5420.00000000,16189
5421.00000000,16183
5423.00000000,16180
5425.00000000,16184
5427.00000000,16175
5428.00000000,16177
5430.00000000,16172
5431.00000000,16173
5433.00000000,16173
5434.00000000,16173
5436.00000000,16161
5437.00000000,16177
5440.00000000,16165
5442.00000000,16211
5443.00000000,16228
5444.00000000,16223
5446.00000000,16242
5448.00000000,16325
5450.00000000,16290
5465.00000000,16260
5470.00000000,16323
5472.00000000,16318
5474.00000000,16314
5478.00000000,16307
5482.00000000,16316
5487.00000000,16324
5490.00000000,16327
5493.00000000,16323
5495.00000000,16325
5497.00000000,16285
5501.00000000,16262
5502.00000000,16269
5503.00000000,16266
5504.00000000,16286
5506.00000000,16282
5508.00000000,16253
5508.00000000,16256
5510.00000000,16263
5512.00000000,16193
5514.00000000,16205
5515.00000000,16248
5516.00000000,16238
5518.00000000,16236
5519.00000000,16220
5520.00000000,16194
5523.00000000,16257
5524.00000000,16235
5524.00000000,16244
5525.00000000,16227
5525.00000000,16228
5526.00000000,16223
5530.00000000,16233
5532.00000000,16240
5533.00000000,16225
5534.00000000,16216
5535.00000000,16217
5536.00000000,16261
5537.00000000,16249
5539.00000000,16268
5540.00000000,16295
5541.00000000,16222
5544.00000000,16311
5544.00000000,16306
5545.00000000,16327
5546.00000000,16315
5547.00000000,16311
5547.00000000,16323
5548.00000000,16320
5551.00000000,16307
5553.00000000,16277
5554.00000000,16310
5555.00000000,16315
5557.00000000,16255
5591.00000000,16147
5594.00000000,16136
5598.00000000,16151
5602.00000000,16144
5626.00000000,16327
5634.00000000,16331
5644.00000000,16326
5648.00000000,16311
5653.00000000,16279
5661.00000000,16308
5667.00000000,16297
5674.00000000,16311
5679.00000000,16312
5685.00000000,16328
5689.00000000,16328
5693.00000000,16323
5697.00000000,16324
5700.00000000,16326
5715.00000000,16272
5719.00000000,16257
5722.00000000,16239
5744.00000000,16303
5754.00000000,16330
5764.00000000,16337
5771.00000000,16327
5776.00000000,16294
5788.00000000,16278
5794.00000000,16325
5800.00000000,16323
5818.00000000,16313
5824.00000000,16321
5831.00000000,16318
5840.00000000,16337
5846.00000000,16334
5850.00000000,16328
5861.00000000,16313
5870.00000000,16326
5876.00000000,16331
5884.00000000,16304
5889.00000000,16314
5897.00000000,16285
5901.00000000,16259
5906.00000000,16194
5909.00000000,16180
5915.00000000,16143
5933.00000000,16137
5966.00000000,16167
5974.00000000,16121
5979.00000000,16132
5990.00000000,16130
5998.00000000,16120
6007.00000000,16117
6017.00000000,16117
6022.00000000,16100
6028.00000000,16154
6045.00000000,16103
6053.00000000,16102
6074.00000000,16102
6080.00000000,16139
6091.00000000,16157
6097.00000000,16130
6107.00000000,16133
6116.00000000,16132
6123.00000000,16091
6131.00000000,16105
6145.00000000,16138
6149.00000000,16120
6157.00000000,16173
6165.00000000,16148
6174.00000000,16137
6188.00000000,16146
6192.00000000,16135
6211.00000000,16182
6223.00000000,16184
6243.00000000,16174
6247.00000000,16205
6255.00000000,16151
6271.00000000,16131
6277.00000000,16130
6293.00000000,16167
6305.00000000,16160
6330.00000000,16156
6362.00000000,16158
6383.00000000,16117
6418.00000000,16155
6425.00000000,16166
6446.00000000,16163
6455.00000000,16156
6466.00000000,16176
6476.00000000,16230
6481.00000000,16233
6489.00000000,16212
6499.00000000,16195
6510.00000000,16243
6514.00000000,16230
6519.00000000,16228
6526.00000000,16202
6534.00000000,16207
6560.00000000,16230
6568.00000000,16228
6574.00000000,16227
6581.00000000,16219
6594.00000000,16219
6605.00000000,16225
6635.00000000,16219
6641.00000000,16219
6655.00000000,16225
6674.00000000,16170
6694.00000000,16161
6706.00000000,16186
6711.00000000,16185
6732.00000000,16182
6743.00000000,16180
6757.00000000,16179
6769.00000000,16177
6778.00000000,16175
6788.00000000,16177
6796.00000000,16171
6806.00000000,16171
6818.00000000,16175
6826.00000000,16104
6832.00000000,16179
6846.00000000,16306
6855.00000000,16172
6870.00000000,16148
6889.00000000,16160
6897.00000000,16160
6916.00000000,16213
6923.00000000,16202
6934.00000000,16342
6945.00000000,16339
6964.00000000,16356
6975.00000000,16123
6982.00000000,16109
6987.00000000,16108
6992.00000000,16116
6997.00000000,16131
7001.00000000,16102
7011.00000000,16100
7021.00000000,16097
7029.00000000,16090
7046.00000000,16188
7053.00000000,16190
7063.00000000,16190
7067.00000000,16186
7073.00000000,16186
7078.00000000,16187
7087.00000000,16184
7091.00000000,16184
7099.00000000,16183
7113.00000000,16157
7122.00000000,16193
7137.00000000,16092
7143.00000000,16107
7154.00000000,16117
7158.00000000,16118
7170.00000000,16116
7176.00000000,16102
7197.00000000,16090
7213.00000000,16100
7248.00000000,16103
7264.00000000,16094
7268.00000000,16095
7299.00000000,16089
7314.00000000,16088
7329.00000000,16088
7341.00000000,16095
7347.00000000,16096
7366.00000000,16095
7373.00000000,16093
7377.00000000,16092
7391.00000000,16089
7403.00000000,16098
7421.00000000,16100
7432.00000000,16106
7441.00000000,16077
7449.00000000,16086
7455.00000000,16077
7464.00000000,16082
7476.00000000,16085
7481.00000000,16081
7490.00000000,16081
7497.00000000,16084
7501.00000000,16106
7509.00000000,16083
7512.00000000,16083
7518.00000000,16076
7522.00000000,16092
7525.00000000,16081
7528.00000000,16080
7542.00000000,16077
7547.00000000,16121
7552.00000000,16117
7578.00000000,16092
7581.00000000,16081
7589.00000000,16090
7596.00000000,16081
7602.00000000,16089
7607.00000000,16091
7619.00000000,16090
7623.00000000,16080
7644.00000000,16089
7648.00000000,16081
7660.00000000,16082
7674.00000000,16074
7680.00000000,16072
7685.00000000,16089
7693.00000000,16085
7704.00000000,16082
7708.00000000,16084
7711.00000000,16082
7720.00000000,16077
7728.00000000,16080
7740.00000000,16088
