time [s],heart_rate [bpm] (/api/datatype/19/)
17689.00000000,78
17690.00000000,78
17691.00000000,78
17692.00000000,49
17693.00000000,49
17694.00000000,49
17695.00000000,49
17696.00000000,43
17697.00000000,43
17698.00000000,43
17699.00000000,43
17700.00000000,43
17701.00000000,37
17702.00000000,37
17703.00000000,46
17704.00000000,44
17705.00000000,44
17706.00000000,46
17707.00000000,46
17708.00000000,46
17709.00000000,46
17710.00000000,46
17711.00000000,46
17712.00000000,46
17713.00000000,33
17714.00000000,33
17715.00000000,33
17716.00000000,33
17717.00000000,33
17718.00000000,33
17719.00000000,33
17720.00000000,33
17721.00000000,40
17722.00000000,40
17723.00000000,31
17724.00000000,31
17725.00000000,31
17726.00000000,31
17727.00000000,45
17728.00000000,39
17729.00000000,39
17730.00000000,39
17731.00000000,42
17732.00000000,42
17733.00000000,43
17734.00000000,43
17735.00000000,43
17736.00000000,43
17737.00000000,43
17738.00000000,43
17739.00000000,43
17740.00000000,43
17741.00000000,43
17742.00000000,43
17743.00000000,43
17744.00000000,43
17745.00000000,43
17746.00000000,43
17747.00000000,43
17748.00000000,43
17749.00000000,43
17750.00000000,43
17751.00000000,43
17752.00000000,43
17753.00000000,43
17754.00000000,43
17755.00000000,43
17756.00000000,43
17757.00000000,35
17758.00000000,35
17759.00000000,35
17760.00000000,35
17761.00000000,35
17762.00000000,35
17763.00000000,35
17764.00000000,35
17765.00000000,35
17766.00000000,35
17767.00000000,35
17768.00000000,35
17769.00000000,35
17770.00000000,35
17771.00000000,35
17772.00000000,35
17773.00000000,35
17774.00000000,65
17775.00000000,65
17776.00000000,65
17777.00000000,65
17778.00000000,65
17779.00000000,65
17780.00000000,65
17781.00000000,65
17782.00000000,72
17783.00000000,72
17784.00000000,72
17785.00000000,76
17786.00000000,76
17787.00000000,76
17788.00000000,76
17789.00000000,78
17790.00000000,80
17791.00000000,80
17792.00000000,80
17793.00000000,80
17794.00000000,84
17795.00000000,84
17796.00000000,84
17797.00000000,65
17798.00000000,63
17799.00000000,63
17800.00000000,63
17801.00000000,60
17802.00000000,49
17803.00000000,49
17804.00000000,49
17805.00000000,49
17806.00000000,35
17807.00000000,44
17808.00000000,51
17809.00000000,51
17810.00000000,60
17811.00000000,60
17812.00000000,60
17813.00000000,64
17814.00000000,83
17815.00000000,85
17816.00000000,86
17817.00000000,87
17818.00000000,88
17819.00000000,88
17820.00000000,88
17821.00000000,88
17822.00000000,89
17823.00000000,88
17824.00000000,90
17825.00000000,92
17826.00000000,91
17827.00000000,90
17828.00000000,90
17829.00000000,88
17830.00000000,88
17831.00000000,86
17832.00000000,86
17833.00000000,86
17834.00000000,86
17835.00000000,86
17836.00000000,82
17837.00000000,82
17838.00000000,82
17839.00000000,83
17840.00000000,87
17841.00000000,86
17842.00000000,88
17843.00000000,89
17844.00000000,89
17845.00000000,96
17846.00000000,89
17847.00000000,87
17848.00000000,85
17849.00000000,83
17850.00000000,83
17851.00000000,82
17852.00000000,82
17853.00000000,82
17854.00000000,82
17855.00000000,82
17856.00000000,81
17857.00000000,80
17858.00000000,83
17859.00000000,81
17860.00000000,81
17861.00000000,79
17862.00000000,80
17863.00000000,83
17864.00000000,84
17865.00000000,84
17866.00000000,87
17867.00000000,89
17868.00000000,89
17869.00000000,89
17870.00000000,90
17871.00000000,91
17872.00000000,88
17873.00000000,88
17874.00000000,89
17875.00000000,91
17876.00000000,91
17877.00000000,97
17878.00000000,97
17879.00000000,97
17880.00000000,97
17881.00000000,95
17882.00000000,95
17883.00000000,95
17884.00000000,77
17885.00000000,77
17886.00000000,69
17887.00000000,69
17888.00000000,62
17889.00000000,62
17890.00000000,62
17891.00000000,62
17892.00000000,62
17893.00000000,62
17894.00000000,62
17895.00000000,62
17896.00000000,62
17897.00000000,62
17898.00000000,62
17899.00000000,62
17900.00000000,58
17901.00000000,68
17902.00000000,65
17903.00000000,60
17904.00000000,60
17905.00000000,62
17906.00000000,63
17907.00000000,63
17908.00000000,64
17909.00000000,66
17910.00000000,66
17911.00000000,66
17912.00000000,66
17913.00000000,66
17914.00000000,66
17915.00000000,68
17916.00000000,67
17917.00000000,67
17918.00000000,66
17919.00000000,67
17920.00000000,66
17921.00000000,66
17922.00000000,65
17923.00000000,65
17924.00000000,63
17925.00000000,63
17926.00000000,63
17927.00000000,63
17928.00000000,58
17929.00000000,58
17930.00000000,55
17931.00000000,55
17932.00000000,55
17933.00000000,55
17934.00000000,55
17935.00000000,60
17936.00000000,60
17937.00000000,61
17938.00000000,61
17939.00000000,59
17940.00000000,59
17941.00000000,63
17942.00000000,63
17943.00000000,63
17944.00000000,67
17945.00000000,77
17946.00000000,82
17947.00000000,76
17948.00000000,81
17949.00000000,80
17950.00000000,84
17951.00000000,83
17952.00000000,83
17953.00000000,87
17954.00000000,87
17955.00000000,85
17956.00000000,85
17957.00000000,86
17958.00000000,86
17959.00000000,86
17960.00000000,88
17961.00000000,91
17962.00000000,77
17963.00000000,80
17964.00000000,80
17965.00000000,80
17966.00000000,78
17967.00000000,77
17968.00000000,72
17969.00000000,72
17970.00000000,72
17971.00000000,76
17972.00000000,79
17973.00000000,78
17974.00000000,78
17975.00000000,78
17976.00000000,78
17977.00000000,78
17978.00000000,77
17979.00000000,82
17980.00000000,81
17981.00000000,82
17982.00000000,79
17983.00000000,79
17984.00000000,77
17985.00000000,80
17986.00000000,79
17987.00000000,73
17988.00000000,73
17989.00000000,75
17990.00000000,74
17991.00000000,75
17992.00000000,75
17993.00000000,76
17994.00000000,75
17995.00000000,75
17996.00000000,76
17997.00000000,76
17998.00000000,79
17999.00000000,84
18000.00000000,88
18001.00000000,89
18002.00000000,90
18003.00000000,90
18004.00000000,91
18005.00000000,92
18006.00000000,96
18007.00000000,96
18008.00000000,98
18009.00000000,98
18010.00000000,102
18011.00000000,103
18012.00000000,103
18013.00000000,100
18014.00000000,99
18015.00000000,90
18016.00000000,93
18017.00000000,92
18018.00000000,91
18019.00000000,91
18020.00000000,94
18021.00000000,92
18022.00000000,92
18023.00000000,89
18024.00000000,89
18025.00000000,90
18026.00000000,82
18027.00000000,77
18028.00000000,70
18029.00000000,73
18030.00000000,75
18031.00000000,75
18032.00000000,68
18033.00000000,67
18034.00000000,67
18035.00000000,65
18036.00000000,65
18037.00000000,63
18038.00000000,65
18039.00000000,65
18040.00000000,65
18041.00000000,63
18042.00000000,63
18043.00000000,65
18044.00000000,68
18045.00000000,64
18046.00000000,63
18047.00000000,65
18048.00000000,69
18049.00000000,69
18050.00000000,69
18051.00000000,69
18052.00000000,68
18053.00000000,68
18054.00000000,69
18055.00000000,67
18056.00000000,67
18057.00000000,65
18058.00000000,65
18059.00000000,65
18060.00000000,66
18061.00000000,68
18062.00000000,69
18063.00000000,64
18064.00000000,64
18065.00000000,65
18066.00000000,64
18067.00000000,62
18068.00000000,61
18069.00000000,61
18070.00000000,62
18071.00000000,62
18072.00000000,61
18073.00000000,61
18074.00000000,67
18075.00000000,65
18076.00000000,62
18077.00000000,65
18078.00000000,70
18079.00000000,70
18080.00000000,70
18081.00000000,70
18082.00000000,70
18083.00000000,72
18084.00000000,71
18085.00000000,74
18086.00000000,74
18087.00000000,79
18088.00000000,84
18089.00000000,79
18090.00000000,77
18091.00000000,78
18092.00000000,78
18093.00000000,77
18094.00000000,73
18095.00000000,75
18096.00000000,78
18097.00000000,82
18098.00000000,83
18099.00000000,83
18100.00000000,80
18101.00000000,86
18102.00000000,88
18103.00000000,88
18104.00000000,91
18105.00000000,95
18106.00000000,95
18107.00000000,95
18108.00000000,95
18109.00000000,94
18110.00000000,94
18111.00000000,93
18112.00000000,93
18113.00000000,93
18114.00000000,92
18115.00000000,91
18116.00000000,90
18117.00000000,88
18118.00000000,87
18119.00000000,84
18120.00000000,83
18121.00000000,82
18122.00000000,82
18123.00000000,82
18124.00000000,79
18125.00000000,80
18126.00000000,80
18127.00000000,80
18128.00000000,80
18129.00000000,82
18130.00000000,80
18131.00000000,80
18132.00000000,80
18133.00000000,80
18134.00000000,80
18135.00000000,74
18136.00000000,72
18137.00000000,74
18138.00000000,72
18139.00000000,73
18140.00000000,72
18141.00000000,71
18142.00000000,71
18143.00000000,69
18144.00000000,69
18145.00000000,65
18146.00000000,66
18147.00000000,66
18148.00000000,64
18149.00000000,64
18150.00000000,66
18151.00000000,66
18152.00000000,68
18153.00000000,67
18154.00000000,67
18155.00000000,68
18156.00000000,68
18157.00000000,71
18158.00000000,71
18159.00000000,71
18160.00000000,72
18161.00000000,72
18162.00000000,73
18163.00000000,73
18164.00000000,74
18165.00000000,77
18166.00000000,75
18167.00000000,76
18168.00000000,76
18169.00000000,76
18170.00000000,77
18171.00000000,79
18172.00000000,78
18173.00000000,78
18174.00000000,77
18175.00000000,77
18176.00000000,75
18177.00000000,76
18178.00000000,76
18179.00000000,76
18180.00000000,75
18181.00000000,74
18182.00000000,74
18183.00000000,73
18184.00000000,73
18185.00000000,73
18186.00000000,71
18187.00000000,71
18188.00000000,72
18189.00000000,73
18190.00000000,73
18191.00000000,75
18192.00000000,74
18193.00000000,74
18194.00000000,74
18195.00000000,75
18196.00000000,75
18197.00000000,76
18198.00000000,77
18199.00000000,78
18200.00000000,77
18201.00000000,78
18202.00000000,79
18203.00000000,79
18204.00000000,78
18205.00000000,76
18206.00000000,76
18207.00000000,75
18208.00000000,76
18209.00000000,77
18210.00000000,76
18211.00000000,75
18212.00000000,75
18213.00000000,74
18214.00000000,74
18215.00000000,75
18216.00000000,73
18217.00000000,74
18218.00000000,72
18219.00000000,73
18220.00000000,68
18221.00000000,68
18222.00000000,68
18223.00000000,68
18224.00000000,65
18225.00000000,65
18226.00000000,63
18227.00000000,64
18228.00000000,63
18229.00000000,63
18230.00000000,64
18231.00000000,63
18232.00000000,63
18233.00000000,63
18234.00000000,63
18235.00000000,61
18236.00000000,63
18237.00000000,68
18238.00000000,68
18239.00000000,68
18240.00000000,69
18241.00000000,69
18242.00000000,74
18243.00000000,76
18244.00000000,76
18245.00000000,77
18246.00000000,77
18247.00000000,79
18248.00000000,80
18249.00000000,80
18250.00000000,87
18251.00000000,87
18252.00000000,87
18253.00000000,87
18254.00000000,87
18255.00000000,87
18256.00000000,87
18257.00000000,86
18258.00000000,86
18259.00000000,85
18260.00000000,87
18261.00000000,88
18262.00000000,88
18263.00000000,88
18264.00000000,76
18265.00000000,76
18266.00000000,78
18267.00000000,72
18268.00000000,72
18269.00000000,74
18270.00000000,80
18271.00000000,84
18272.00000000,86
18273.00000000,87
18274.00000000,87
18275.00000000,88
18276.00000000,89
18277.00000000,87
18278.00000000,87
18279.00000000,88
18280.00000000,95
18281.00000000,95
18282.00000000,90
18283.00000000,96
18284.00000000,96
18285.00000000,96
18286.00000000,85
18287.00000000,82
18288.00000000,76
18289.00000000,78
18290.00000000,75
18291.00000000,73
18292.00000000,71
18293.00000000,71
18294.00000000,68
18295.00000000,65
18296.00000000,65
18297.00000000,62
18298.00000000,62
18299.00000000,63
18300.00000000,66
18301.00000000,66
18302.00000000,66
18303.00000000,73
18304.00000000,75
18305.00000000,76
18306.00000000,74
18307.00000000,75
18308.00000000,77
18309.00000000,80
18310.00000000,85
18311.00000000,86
18312.00000000,85
18313.00000000,84
18314.00000000,85
18315.00000000,81
18316.00000000,76
18317.00000000,78
18318.00000000,79
18319.00000000,78
18320.00000000,80
18321.00000000,81
18322.00000000,83
18323.00000000,83
18324.00000000,86
18325.00000000,88
18326.00000000,88
18327.00000000,92
18328.00000000,92
18329.00000000,97
18330.00000000,97
18331.00000000,97
18332.00000000,98
18333.00000000,98
18334.00000000,98
18335.00000000,99
18336.00000000,99
18337.00000000,99
18338.00000000,97
18339.00000000,97
18340.00000000,92
18341.00000000,92
18342.00000000,93
18343.00000000,95
18344.00000000,91
18345.00000000,92
18346.00000000,89
18347.00000000,84
18348.00000000,84
18349.00000000,84
18350.00000000,85
18351.00000000,82
18352.00000000,82
18353.00000000,82
18354.00000000,81
18355.00000000,81
18356.00000000,81
18357.00000000,79
18358.00000000,75
18359.00000000,75
18360.00000000,74
18361.00000000,74
18362.00000000,76
18363.00000000,80
18364.00000000,82
18365.00000000,84
18366.00000000,86
18367.00000000,86
18368.00000000,95
18369.00000000,95
18370.00000000,95
18371.00000000,95
18372.00000000,101
18373.00000000,90
18374.00000000,90
18375.00000000,90
18376.00000000,84
18377.00000000,81
18378.00000000,79
18379.00000000,79
18380.00000000,79
18381.00000000,72
18382.00000000,72
18383.00000000,68
18384.00000000,65
18385.00000000,65
18386.00000000,65
18387.00000000,65
18388.00000000,64
18389.00000000,64
18390.00000000,66
18391.00000000,66
18392.00000000,42
18393.00000000,42
18394.00000000,42
18395.00000000,34
18396.00000000,34
18397.00000000,39
18398.00000000,39
18399.00000000,44
18400.00000000,41
18401.00000000,46
18402.00000000,46
18403.00000000,49
18404.00000000,49
18405.00000000,51
18406.00000000,51
18407.00000000,51
18408.00000000,53
18409.00000000,53
18410.00000000,65
18411.00000000,67
18412.00000000,79
18413.00000000,79
18414.00000000,76
18415.00000000,76
18416.00000000,69
18417.00000000,69
18418.00000000,63
18419.00000000,63
18420.00000000,63
18421.00000000,63
18422.00000000,63
18423.00000000,63
18424.00000000,63
18425.00000000,63
18426.00000000,63
18427.00000000,63
18428.00000000,63
18429.00000000,63
18430.00000000,63
18431.00000000,63
18432.00000000,63
18433.00000000,63
18434.00000000,63
18435.00000000,63
18436.00000000,63
18437.00000000,63
18438.00000000,63
18439.00000000,63
18440.00000000,75
18441.00000000,38
18442.00000000,38
18443.00000000,38
18444.00000000,38
18445.00000000,38
18446.00000000,38
18447.00000000,38
18448.00000000,38
18449.00000000,38
18450.00000000,38
18451.00000000,38
18452.00000000,44
18453.00000000,48
18454.00000000,48
18455.00000000,50
18456.00000000,54
18457.00000000,51
18458.00000000,51
18459.00000000,68
18460.00000000,70
18461.00000000,70
18462.00000000,70
18463.00000000,70
18464.00000000,73
18465.00000000,73
18466.00000000,73
18467.00000000,73
18468.00000000,73
18469.00000000,73
18470.00000000,73
18471.00000000,73
18472.00000000,78
18473.00000000,71
18474.00000000,83
18475.00000000,80
18476.00000000,77
18477.00000000,85
18478.00000000,84
18479.00000000,84
18480.00000000,84
18481.00000000,84
18482.00000000,85
18483.00000000,85
18484.00000000,85
18485.00000000,85
18486.00000000,85
18487.00000000,85
18488.00000000,85
18489.00000000,88
18490.00000000,85
18491.00000000,85
18492.00000000,87
18493.00000000,87
18494.00000000,89
18495.00000000,90
18496.00000000,90
18497.00000000,90
18498.00000000,90
18499.00000000,90
18500.00000000,90
18501.00000000,90
18502.00000000,89
18503.00000000,89
18504.00000000,91
18505.00000000,91
18506.00000000,89
18507.00000000,96
18508.00000000,93
18509.00000000,92
18510.00000000,82
18511.00000000,80
18512.00000000,79
18513.00000000,78
18514.00000000,78
18515.00000000,78
18516.00000000,78
18517.00000000,78
18518.00000000,78
18519.00000000,77
18520.00000000,77
18521.00000000,79
18522.00000000,72
18523.00000000,72
18524.00000000,73
18525.00000000,70
18526.00000000,70
18527.00000000,80
18528.00000000,81
18529.00000000,80
18530.00000000,80
18531.00000000,81
18532.00000000,81
18533.00000000,81
18534.00000000,82
18535.00000000,84
18536.00000000,84
18537.00000000,82
18538.00000000,82
18539.00000000,82
18540.00000000,83
18541.00000000,82
18542.00000000,82
18543.00000000,83
18544.00000000,83
18545.00000000,83
18546.00000000,84
18547.00000000,84
18548.00000000,84
18549.00000000,85
18550.00000000,85
18551.00000000,86
18552.00000000,85
18553.00000000,85
18554.00000000,86
18555.00000000,86
18556.00000000,81
18557.00000000,79
18558.00000000,73
18559.00000000,73
18560.00000000,71
18561.00000000,66
18562.00000000,61
18563.00000000,61
18564.00000000,61
18565.00000000,60
18566.00000000,55
18567.00000000,55
18568.00000000,55
18569.00000000,51
18570.00000000,51
18571.00000000,51
18572.00000000,51
18573.00000000,52
18574.00000000,52
18575.00000000,52
18576.00000000,54
18577.00000000,59
18578.00000000,59
18579.00000000,59
18580.00000000,57
18581.00000000,57
18582.00000000,58
18583.00000000,59
18584.00000000,59
18585.00000000,60
18586.00000000,62
18587.00000000,63
18588.00000000,63
18589.00000000,63
18590.00000000,65
18591.00000000,71
18592.00000000,72
18593.00000000,71
18594.00000000,72
18595.00000000,72
18596.00000000,76
18597.00000000,75
18598.00000000,76
18599.00000000,78
18600.00000000,78
18601.00000000,78
18602.00000000,78
18603.00000000,80
18604.00000000,80
18605.00000000,80
18606.00000000,79
18607.00000000,79
18608.00000000,78
18609.00000000,78
18610.00000000,78
18611.00000000,78
18612.00000000,81
18613.00000000,84
18614.00000000,85
18615.00000000,85
18616.00000000,88
18617.00000000,88
18618.00000000,88
18619.00000000,88
18620.00000000,88
18621.00000000,88
18622.00000000,92
18623.00000000,92
18624.00000000,77
18625.00000000,77
18626.00000000,73
18627.00000000,70
18628.00000000,70
18629.00000000,65
18630.00000000,61
18631.00000000,61
18632.00000000,55
18633.00000000,59
18634.00000000,70
18635.00000000,70
18636.00000000,75
18637.00000000,79
18638.00000000,79
18639.00000000,79
18640.00000000,82
18641.00000000,89
18642.00000000,94
18643.00000000,97
18644.00000000,105
18645.00000000,105
18646.00000000,105
18647.00000000,102
18648.00000000,100
18649.00000000,100
18650.00000000,93
18651.00000000,92
18652.00000000,92
18653.00000000,84
18654.00000000,84
18655.00000000,81
18656.00000000,80
18657.00000000,78
18658.00000000,79
18659.00000000,78
18660.00000000,78
18661.00000000,78
18662.00000000,79
18663.00000000,79
18664.00000000,77
18665.00000000,76
18666.00000000,75
18667.00000000,74
18668.00000000,73
18669.00000000,72
18670.00000000,70
18671.00000000,70
18672.00000000,70
18673.00000000,68
18674.00000000,68
18675.00000000,68
18676.00000000,68
18677.00000000,68
18678.00000000,68
18679.00000000,68
18680.00000000,68
18681.00000000,68
18682.00000000,68
18683.00000000,68
18684.00000000,68
18685.00000000,68
18686.00000000,68
18687.00000000,68
18688.00000000,68
18689.00000000,68
18690.00000000,68
18691.00000000,68
18692.00000000,68
18693.00000000,68
18694.00000000,68
18695.00000000,68
18696.00000000,68
18697.00000000,49
18698.00000000,49
18699.00000000,49
18700.00000000,49
18701.00000000,49
18702.00000000,49
18703.00000000,49
18704.00000000,49
18705.00000000,49
18706.00000000,49
18707.00000000,49
18708.00000000,49
18709.00000000,62
18710.00000000,67
18711.00000000,72
18712.00000000,72
18713.00000000,72
18714.00000000,76
18715.00000000,76
18716.00000000,76
18717.00000000,76
18718.00000000,76
18719.00000000,76
18720.00000000,75
18721.00000000,76
18722.00000000,76
18723.00000000,76
18724.00000000,75
18725.00000000,78
18726.00000000,71
18727.00000000,62
18728.00000000,62
18729.00000000,65
18730.00000000,63
18731.00000000,59
18732.00000000,59
18733.00000000,55
18734.00000000,55
18735.00000000,54
18736.00000000,54
18737.00000000,51
18738.00000000,51
18739.00000000,45
18740.00000000,45
18741.00000000,45
18742.00000000,46
18743.00000000,46
18744.00000000,46
18745.00000000,43
18746.00000000,43
18747.00000000,43
18748.00000000,43
18749.00000000,43
18750.00000000,39
18751.00000000,39
18752.00000000,36
18753.00000000,36
18754.00000000,36
18755.00000000,36
18756.00000000,36
18757.00000000,36
18758.00000000,30
18759.00000000,30
18760.00000000,33
18761.00000000,33
18762.00000000,38
18763.00000000,42
18764.00000000,47
18765.00000000,50
18766.00000000,50
18767.00000000,57
18768.00000000,57
18769.00000000,60
18770.00000000,60
18771.00000000,61
18772.00000000,61
18773.00000000,67
18774.00000000,67
18775.00000000,67
18776.00000000,67
18777.00000000,67
18778.00000000,67
18779.00000000,65
18780.00000000,65
18781.00000000,64
18782.00000000,65
18783.00000000,65
18784.00000000,69
18785.00000000,74
18786.00000000,75
18787.00000000,69
18788.00000000,70
18789.00000000,70
18790.00000000,79
18791.00000000,79
18792.00000000,81
18793.00000000,86
18794.00000000,86
18795.00000000,86
18796.00000000,84
18797.00000000,72
18798.00000000,72
18799.00000000,76
18800.00000000,72
18801.00000000,72
18802.00000000,72
18803.00000000,79
18804.00000000,69
18805.00000000,69
18806.00000000,69
18807.00000000,69
18808.00000000,69
18809.00000000,64
18810.00000000,64
18811.00000000,64
18812.00000000,64
18813.00000000,64
18814.00000000,64
18815.00000000,64
18816.00000000,64
18817.00000000,64
18818.00000000,64
18819.00000000,64
18820.00000000,64
18821.00000000,64
18822.00000000,64
18823.00000000,64
18824.00000000,64
18825.00000000,64
18826.00000000,64
18827.00000000,64
18828.00000000,64
18829.00000000,64
18830.00000000,64
18831.00000000,64
18832.00000000,64
18833.00000000,64
18834.00000000,64
18835.00000000,64
18836.00000000,64
18837.00000000,64
18838.00000000,64
18839.00000000,64
18840.00000000,64
18841.00000000,64
18842.00000000,64
18843.00000000,64
18844.00000000,64
18845.00000000,64
18846.00000000,64
18847.00000000,64
18848.00000000,64
18849.00000000,64
18850.00000000,64
18851.00000000,64
18852.00000000,70
18853.00000000,51
18854.00000000,51
18855.00000000,60
18856.00000000,60
18857.00000000,60
18858.00000000,60
18859.00000000,60
18860.00000000,60
18861.00000000,60
18862.00000000,60
18863.00000000,60
18864.00000000,46
18865.00000000,46
18866.00000000,46
18867.00000000,47
18868.00000000,47
18869.00000000,50
18870.00000000,52
18871.00000000,43
18872.00000000,43
18873.00000000,50
18874.00000000,54
18875.00000000,56
18876.00000000,57
18877.00000000,58
18878.00000000,59
18879.00000000,59
18880.00000000,60
18881.00000000,60
18882.00000000,68
18883.00000000,68
18884.00000000,70
18885.00000000,69
18886.00000000,73
18887.00000000,73
18888.00000000,73
18889.00000000,78
18890.00000000,76
18891.00000000,76
18892.00000000,76
18893.00000000,80
18894.00000000,81
18895.00000000,81
18896.00000000,81
18897.00000000,79
18898.00000000,79
18899.00000000,79
18900.00000000,79
18901.00000000,79
18902.00000000,78
18903.00000000,78
18904.00000000,79
18905.00000000,80
18906.00000000,82
18907.00000000,82
18908.00000000,82
18909.00000000,82
18910.00000000,84
18911.00000000,83
18912.00000000,84
18913.00000000,84
18914.00000000,88
18915.00000000,90
18916.00000000,90
18917.00000000,92
18918.00000000,94
18919.00000000,94
18920.00000000,94
18921.00000000,94
18922.00000000,95
18923.00000000,95
18924.00000000,95
18925.00000000,95
18926.00000000,95
18927.00000000,95
18928.00000000,97
18929.00000000,104
18930.00000000,104
18931.00000000,101
18932.00000000,101
18933.00000000,93
18934.00000000,81
18935.00000000,77
18936.00000000,76
18937.00000000,75
18938.00000000,75
18939.00000000,74
18940.00000000,74
18941.00000000,74
18942.00000000,74
18943.00000000,74
18944.00000000,72
18945.00000000,72
18946.00000000,71
18947.00000000,69
18948.00000000,69
18949.00000000,69
18950.00000000,67
18951.00000000,67
18952.00000000,67
18953.00000000,67
18954.00000000,67
18955.00000000,65
18956.00000000,65
18957.00000000,65
18958.00000000,65
18959.00000000,66
18960.00000000,66
18961.00000000,66
18962.00000000,67
18963.00000000,67
18964.00000000,67
18965.00000000,67
18966.00000000,67
18967.00000000,67
18968.00000000,67
18969.00000000,67
18970.00000000,67
18971.00000000,67
18972.00000000,67
18973.00000000,67
18974.00000000,67
18975.00000000,67
18976.00000000,67
18977.00000000,67
18978.00000000,67
18979.00000000,67
18980.00000000,67
18981.00000000,67
18982.00000000,51
18983.00000000,51
18984.00000000,51
18985.00000000,51
18986.00000000,51
18987.00000000,51
18988.00000000,51
18989.00000000,51
18990.00000000,51
18991.00000000,51
18992.00000000,51
18993.00000000,51
18994.00000000,51
18995.00000000,51
18996.00000000,51
18997.00000000,51
18998.00000000,51
18999.00000000,51
19000.00000000,51
19001.00000000,51
19002.00000000,51
19003.00000000,51
19004.00000000,51
19005.00000000,51
19006.00000000,51
19007.00000000,51
19008.00000000,51
19009.00000000,51
19010.00000000,51
19011.00000000,51
19012.00000000,51
19013.00000000,68
19014.00000000,80
19015.00000000,80
19016.00000000,80
19017.00000000,80
19018.00000000,80
19019.00000000,80
19020.00000000,77
19021.00000000,81
19022.00000000,77
19023.00000000,72
19024.00000000,70
19025.00000000,70
19026.00000000,70
19027.00000000,70
19028.00000000,71
19029.00000000,72
19030.00000000,68
19031.00000000,70
19032.00000000,71
19033.00000000,72
19034.00000000,72
19035.00000000,70
19036.00000000,70
19037.00000000,70
19038.00000000,70
19039.00000000,69
19040.00000000,77
19041.00000000,76
19042.00000000,76
19043.00000000,75
19044.00000000,75
19045.00000000,74
19046.00000000,74
19047.00000000,76
19048.00000000,76
19049.00000000,73
19050.00000000,73
19051.00000000,73
19052.00000000,73
19053.00000000,73
19054.00000000,74
19055.00000000,76
19056.00000000,78
19057.00000000,81
19058.00000000,86
19059.00000000,94
19060.00000000,99
19061.00000000,99
19062.00000000,99
19063.00000000,99
19064.00000000,100
19065.00000000,102
19066.00000000,102
19067.00000000,112
19068.00000000,112
19069.00000000,111
19070.00000000,120
19071.00000000,118
19072.00000000,118
19073.00000000,113
19074.00000000,113
19075.00000000,113
19076.00000000,112
19077.00000000,112
19078.00000000,95
19079.00000000,95
19080.00000000,84
19081.00000000,84
19082.00000000,74
19083.00000000,74
19084.00000000,72
19085.00000000,69
19086.00000000,69
19087.00000000,68
19088.00000000,68
19089.00000000,68
19090.00000000,68
19091.00000000,68
19092.00000000,68
19093.00000000,68
19094.00000000,74
19095.00000000,80
19096.00000000,80
19097.00000000,84
19098.00000000,91
19099.00000000,96
19100.00000000,102
19101.00000000,102
19102.00000000,101
19103.00000000,105
19104.00000000,105
19105.00000000,105
19106.00000000,105
19107.00000000,102
19108.00000000,101
19109.00000000,101
19110.00000000,102
19111.00000000,102
19112.00000000,102
19113.00000000,103
19114.00000000,99
19115.00000000,99
19116.00000000,97
19117.00000000,99
19118.00000000,99
19119.00000000,102
19120.00000000,101
19121.00000000,103
19122.00000000,103
19123.00000000,106
19124.00000000,111
19125.00000000,110
19126.00000000,110
19127.00000000,110
19128.00000000,111
19129.00000000,111
19130.00000000,111
19131.00000000,111
19132.00000000,110
19133.00000000,115
19134.00000000,116
19135.00000000,120
19136.00000000,123
19137.00000000,121
19138.00000000,120
19139.00000000,120
19140.00000000,107
19141.00000000,107
19142.00000000,112
19143.00000000,110
19144.00000000,110
19145.00000000,107
19146.00000000,107
19147.00000000,107
19148.00000000,106
19149.00000000,106
19150.00000000,102
19151.00000000,90
19152.00000000,86
19153.00000000,73
19154.00000000,71
19155.00000000,71
19156.00000000,72
19157.00000000,59
19158.00000000,59
19159.00000000,58
19160.00000000,54
19161.00000000,54
19162.00000000,53
19163.00000000,53
19164.00000000,53
19165.00000000,52
19166.00000000,52
19167.00000000,52
19168.00000000,52
19169.00000000,52
19170.00000000,54
19171.00000000,50
19172.00000000,47
19173.00000000,47
19174.00000000,50
19175.00000000,52
19176.00000000,52
19177.00000000,56
19178.00000000,53
19179.00000000,53
19180.00000000,53
19181.00000000,53
19182.00000000,44
19183.00000000,44
19184.00000000,44
19185.00000000,44
19186.00000000,44
19187.00000000,44
19188.00000000,51
19189.00000000,54
19190.00000000,56
19191.00000000,52
19192.00000000,54
19193.00000000,54
19194.00000000,56
19195.00000000,58
19196.00000000,58
19197.00000000,59
19198.00000000,59
19199.00000000,60
19200.00000000,68
19201.00000000,70
19202.00000000,70
19203.00000000,74
19204.00000000,73
19205.00000000,72
19206.00000000,73
19207.00000000,74
19208.00000000,74
19209.00000000,74
19210.00000000,74
19211.00000000,74
19212.00000000,74
19213.00000000,74
19214.00000000,75
19215.00000000,75
19216.00000000,73
19217.00000000,74
19218.00000000,75
19219.00000000,75
19220.00000000,75
19221.00000000,75
19222.00000000,74
19223.00000000,74
19224.00000000,74
19225.00000000,74
19226.00000000,74
19227.00000000,74
19228.00000000,74
19229.00000000,74
19230.00000000,76
19231.00000000,75
19232.00000000,75
19233.00000000,75
19234.00000000,75
19235.00000000,74
19236.00000000,76
19237.00000000,76
19238.00000000,80
19239.00000000,80
19240.00000000,80
